Sl_No, Date, Time, Sun-X, Sun-Y, Luminance 
169,2015:12:11,10:58:02,1237.0,3036.0,143381.678827
170,2015:12:11,11:00:01,1240.0,3022.0,139891.539303
171,2015:12:11,11:02:01,1247.0,3013.0,110912.822421
172,2015:12:11,11:04:01,1254.0,3004.0,92185.2198055
173,2015:12:11,11:06:01,1261.0,2995.0,100771.236406
174,2015:12:11,11:08:01,1259.0,2988.0,100729.8344
175,2015:12:11,11:10:01,1257.0,2981.0,57427.7300333
176,2015:12:11,11:12:01,1255.0,2974.0,157139.134969
177,2015:12:11,11:14:01,1255.4,2966.0,122090.785657
178,2015:12:11,11:16:01,1255.8,2958.0,106323.060007
179,2015:12:11,11:18:01,1256.2,2950.0,107447.225383
180,2015:12:11,11:20:01,1256.6,2942.0,110212.916594
181,2015:12:11,11:22:02,1257.0,2934.0,123773.393532
182,2015:12:11,11:24:01,1278.0,2926.0,136976.45712
183,2015:12:11,11:26:02,1269.5,2919.5,109743.704217
184,2015:12:11,11:28:01,1261.0,2913.0,116608.545234
185,2015:12:11,11:30:01,1261.0,2902.0,129515.495577
186,2015:12:11,11:32:01,1266.0,2914.0,115731.406781
187,2015:12:11,11:34:01,1257.0,2887.0,172765.253049
188,2015:12:11,11:36:01,1269.0,2874.0,143862.05179
189,2015:12:11,11:38:01,1266.0,2875.0,118008.864924
190,2015:12:11,11:40:01,1264.4,2861.4,71786.923072
191,2015:12:11,11:42:02,1262.8,2847.8,72350.6230649
192,2015:12:11,11:44:01,1261.2,2834.2,55466.4762809
193,2015:12:11,11:46:01,1259.6,2820.6,88935.2072853
194,2015:12:11,11:48:01,1258.0,2807.0,208688.359178
195,2015:12:11,11:50:01,1263.0,2824.0,263549.421778
196,2015:12:11,11:52:01,1268.0,2812.0,372534.559111
197,2015:12:11,11:54:01,1269.0,2804.0,197110.028604
198,2015:12:11,11:56:01,1275.4,2797.6,60993.3117028
199,2015:12:11,11:58:01,1281.8,2791.2,57246.530432
200,2015:12:11,12:00:01,1288.2,2784.8,100749.397444
201,2015:12:11,12:00:21,1294.6,2778.4,118273.421991
202,2015:12:11,12:00:41,1301.0,2772.0,123233.969518
203,2015:12:11,12:01:01,1289.0,2784.0,126164.914169
204,2015:12:11,12:01:21,1284.0,2789.0,135971.034187
205,2015:12:11,12:01:41,1271.0,2785.0,125285.564604
206,2015:12:11,12:02:01,1273.0,2773.0,84130.7662361
207,2015:12:11,12:02:22,1260.0,2780.0,77522.79715
208,2015:12:11,12:02:42,1260.33333333,2779.44444444,76740.3430111
209,2015:12:11,12:03:01,1260.66666667,2778.88888889,78044.1180729
210,2015:12:11,12:03:21,1261.0,2778.33333333,81763.37904
211,2015:12:11,12:03:41,1261.33333333,2777.77777778,73179.4449458
212,2015:12:11,12:04:02,1261.66666667,2777.22222222,69019.0545884
213,2015:12:11,12:04:22,1262.0,2776.66666667,85893.6110933
214,2015:12:11,12:04:41,1262.33333333,2776.11111111,92723.8542507
215,2015:12:11,12:05:01,1262.66666667,2775.55555556,104364.819755
216,2015:12:11,12:05:21,1263.0,2775.0,128666.88522
217,2015:12:11,12:05:41,1271.0,2769.0,163273.207417
218,2015:12:11,12:06:01,1286.0,2754.0,184208.543833
219,2015:12:11,12:06:22,1276.0,2759.0,190253.592032
220,2015:12:11,12:06:42,1283.0,2746.0,195355.143527
221,2015:12:11,12:07:01,1295.0,2745.0,195972.914204
222,2015:12:11,12:07:21,1288.0,2767.0,193064.024704
223,2015:12:11,12:07:41,1275.0,2765.0,209791.381938
224,2015:12:11,12:08:01,1273.0,2755.0,275060.989716
225,2015:12:11,12:08:21,1274.0,2749.0,277630.963204
226,2015:12:11,12:08:41,1275.0,2742.0,268990.616209
227,2015:12:11,12:09:01,1282.0,2738.0,216716.024249
228,2015:12:11,12:09:21,1284.0,2743.0,213578.013483
229,2015:12:11,12:09:41,1281.0,2744.0,263305.421147
230,2015:12:11,12:10:01,1279.0,2740.0,254465.651413
231,2015:12:11,12:10:21,1277.0,2740.0,255293.569298
232,2015:12:11,12:10:41,1276.0,2740.0,279289.044151
233,2015:12:11,12:11:01,1277.0,2741.0,281995.787849
234,2015:12:11,12:11:21,1279.0,2737.0,299639.988889
235,2015:12:11,12:11:41,1277.0,2735.0,264635.291267
236,2015:12:11,12:12:01,1277.0,2734.0,260458.5616
237,2015:12:11,12:12:21,1278.0,2732.0,278108.898742
238,2015:12:11,12:12:41,1276.0,2733.0,298195.507698
239,2015:12:11,12:13:02,1279.0,2730.0,295919.857822
240,2015:12:11,12:13:22,1281.0,2731.0,279948.028547
241,2015:12:11,12:13:41,1282.0,2730.0,283309.801493
242,2015:12:11,12:14:00,1281.0,2726.0,282685.138871
243,2015:12:11,12:14:20,1282.0,2724.0,284084.264653
244,2015:12:11,12:14:40,1283.0,2719.0,279914.982404
245,2015:12:11,12:15:01,1283.0,2719.0,290152.784791
246,2015:12:11,12:15:21,1287.0,2717.0,260692.678111
247,2015:12:11,12:15:41,1287.0,2714.0,258425.440907
248,2015:12:11,12:16:01,1286.0,2711.0,259879.056684
249,2015:12:11,12:16:21,1284.0,2703.0,236885.181196
250,2015:12:11,12:16:41,1283.0,2693.0,210177.76186
251,2015:12:11,12:17:02,1290.0,2700.0,203155.495452
252,2015:12:11,12:17:22,1286.0,2714.0,205234.392121
253,2015:12:11,12:17:41,1283.0,2711.0,241105.350942
254,2015:12:11,12:18:01,1288.0,2708.0,197637.168494
255,2015:12:11,12:18:21,1287.0,2707.0,234816.579027
256,2015:12:11,12:18:41,1290.0,2706.0,231690.748631
257,2015:12:11,12:19:01,1293.0,2705.0,240420.629182
258,2015:12:11,12:19:21,1293.0,2707.0,245605.549324
259,2015:12:11,12:19:41,1294.0,2704.0,259310.665409
260,2015:12:11,12:20:01,1289.0,2702.0,275481.252782
261,2015:12:11,12:22:01,1285.0,2719.0,201935.555819
262,2015:12:11,12:24:01,1286.14285714,2708.0,67663.1586278
263,2015:12:11,12:26:01,1287.28571429,2697.0,37593.2268583
264,2015:12:11,12:28:01,1288.42857143,2686.0,34921.2172333
265,2015:12:11,12:30:01,1289.57142857,2675.0,49806.5245222
266,2015:12:11,12:32:01,1290.71428571,2664.0,47999.6794489
267,2015:12:11,12:34:01,1291.85714286,2653.0,32572.0822756
268,2015:12:11,12:36:01,1293.0,2642.0,19283.4746911
269,2015:12:11,12:38:01,1294.14285714,2631.0,29228.8558867
270,2015:12:11,12:40:01,1295.28571429,2620.0,42812.9253583
271,2015:12:11,12:42:01,1296.42857143,2609.0,50269.8631467
272,2015:12:11,12:44:01,1297.57142857,2598.0,36468.2435
273,2015:12:11,12:46:01,1298.71428571,2587.0,42432.2233583
274,2015:12:11,12:48:01,1299.85714286,2576.0,58871.8288278
275,2015:12:11,12:50:01,1301.0,2565.0,159934.80325
276,2015:12:11,12:52:01,1326.0,2527.0,148841.118304
277,2015:12:11,12:54:01,1291.0,2557.0,360810.500717
278,2015:12:11,12:56:01,1290.0,2549.0,388535.07135
279,2015:12:11,12:58:00,1288.5,2540.0,186509.135335
280,2015:12:11,13:00:01,1287.0,2531.0,348550.436567
281,2015:12:11,13:02:01,1294.0,2515.0,297273.027556
282,2015:12:11,13:04:01,1294.31932773,2510.28571429,37459.8973639
283,2015:12:11,13:06:01,1294.63865546,2505.57142857,21444.8558667
284,2015:12:11,13:08:01,1294.95798319,2500.85714286,20898.048464
285,2015:12:11,13:10:01,1295.27731092,2496.14285714,19375.4569511
286,2015:12:11,13:12:01,1295.59663866,2491.42857143,27957.7619662
287,2015:12:11,13:14:01,1295.91596639,2486.71428571,22501.3759289
288,2015:12:11,13:16:01,1296.23529412,2482.0,27020.1714503
289,2015:12:11,13:18:01,1296.55462185,2477.28571429,20999.3846122
290,2015:12:11,13:20:01,1296.87394958,2472.57142857,19604.6283133
291,2015:12:11,13:22:00,1297.19327731,2467.85714286,16337.5896676
292,2015:12:11,13:24:01,1297.51260504,2463.14285714,8796.6357312
293,2015:12:11,13:26:01,1297.83193277,2458.42857143,6133.27177667
294,2015:12:11,13:28:01,1298.1512605,2453.71428571,5165.08270667
295,2015:12:11,13:30:01,1298.47058824,2449.0,4564.17414178
296,2015:12:11,13:32:01,1298.78991597,2444.28571429,5607.81107467
297,2015:12:11,13:34:01,1299.1092437,2439.57142857,5771.62720578
298,2015:12:11,13:36:01,1299.42857143,2434.85714286,4429.40404835
299,2015:12:11,13:38:01,1299.74789916,2430.14285714,3107.50992555
300,2015:12:11,13:40:00,1300.06722689,2425.42857143,2324.67494151
301,2015:12:11,13:42:00,1300.38655462,2420.71428571,2047.376337
302,2015:12:11,13:44:01,1300.70588235,2416.0,675.218724133
303,2015:12:11,13:46:02,1301.02521008,2411.28571429,226.212821267
304,2015:12:11,13:48:02,1301.34453782,2406.57142857,186.522578773
305,2015:12:11,13:50:01,1301.66386555,2401.85714286,246.12219944
306,2015:12:11,13:52:01,1301.98319328,2397.14285714,413.849820867
307,2015:12:11,13:54:01,1302.30252101,2392.42857143,619.898662778
308,2015:12:11,13:56:01,1302.62184874,2387.71428571,576.339700222
309,2015:12:11,13:58:01,1302.94117647,2383.0,745.5808792
310,2015:12:11,14:00:00,1303.2605042,2378.28571429,832.461284089
311,2015:12:11,14:00:20,1303.57983193,2373.57142857,900.862143822
312,2015:12:11,14:00:40,1303.89915966,2368.85714286,980.459147911
313,2015:12:11,14:01:01,1304.21848739,2364.14285714,1129.43819989
314,2015:12:11,14:01:21,1304.53781513,2359.42857143,1144.38377778
315,2015:12:11,14:01:41,1304.85714286,2354.71428571,1331.29222078
316,2015:12:11,14:02:01,1305.17647059,2350.0,1152.093465
317,2015:12:11,14:02:21,1305.49579832,2345.28571429,1250.52268256
318,2015:12:11,14:02:41,1305.81512605,2340.57142857,1183.00151544
319,2015:12:11,14:03:01,1306.13445378,2335.85714286,1291.45478667
320,2015:12:11,14:03:21,1306.45378151,2331.14285714,1430.92345667
321,2015:12:11,14:03:41,1306.77310924,2326.42857143,1662.4557636
322,2015:12:11,14:04:01,1307.09243697,2321.71428571,1525.09861093
323,2015:12:11,14:04:21,1307.41176471,2317.0,1539.19103293
324,2015:12:11,14:04:41,1307.73109244,2312.28571429,1484.97980933
325,2015:12:11,14:05:01,1308.05042017,2307.57142857,1564.03307747
326,2015:12:11,14:05:21,1308.3697479,2302.85714286,1826.77126969
327,2015:12:11,14:05:41,1308.68907563,2298.14285714,1967.83876889
328,2015:12:11,14:06:01,1309.00840336,2293.42857143,2149.25767627
329,2015:12:11,14:06:21,1309.32773109,2288.71428571,1791.57839058
330,2015:12:11,14:06:41,1309.64705882,2284.0,1968.93749564
331,2015:12:11,14:07:01,1309.96638655,2279.28571429,2246.51824644
332,2015:12:11,14:07:21,1310.28571429,2274.57142857,2462.84464978
333,2015:12:11,14:07:41,1310.60504202,2269.85714286,2463.06475844
334,2015:12:11,14:08:00,1310.92436975,2265.14285714,2393.25317756
335,2015:12:11,14:08:20,1311.24369748,2260.42857143,2400.40151556
336,2015:12:11,14:08:40,1311.56302521,2255.71428571,2230.400044
337,2015:12:11,14:09:01,1311.88235294,2251.0,2235.61816689
338,2015:12:11,14:09:21,1312.20168067,2246.28571429,2322.537762
339,2015:12:11,14:09:41,1312.5210084,2241.57142857,2394.23443089
340,2015:12:11,14:10:01,1312.84033613,2236.85714286,2434.18776067
341,2015:12:11,14:10:21,1313.15966387,2232.14285714,2443.22165467
342,2015:12:11,14:10:41,1313.4789916,2227.42857143,2464.34307244
343,2015:12:11,14:11:01,1313.79831933,2222.71428571,2456.37758733
344,2015:12:11,14:11:21,1314.11764706,2218.0,2390.67000556
345,2015:12:11,14:11:41,1314.43697479,2213.28571429,2890.55009917
346,2015:12:11,14:12:00,1314.75630252,2208.57142857,2973.61212389
347,2015:12:11,14:12:20,1315.07563025,2203.85714286,2873.02171028
348,2015:12:11,14:12:40,1315.39495798,2199.14285714,2931.23702111
349,2015:12:11,14:13:01,1315.71428571,2194.42857143,2894.1267525
350,2015:12:11,14:13:21,1316.03361345,2189.71428571,2879.81290694
351,2015:12:11,14:13:41,1316.35294118,2185.0,2825.16663528
352,2015:12:11,14:14:01,1316.67226891,2180.28571429,2887.34683167
353,2015:12:11,14:14:21,1316.99159664,2175.57142857,2776.36115639
354,2015:12:11,14:14:41,1317.31092437,2170.85714286,2840.31307944
355,2015:12:11,14:14:59,1317.6302521,2166.14285714,2794.84943583
356,2015:12:11,14:15:20,1317.94957983,2161.42857143,2884.77869778
357,2015:12:11,14:15:39,1318.26890756,2156.71428571,2770.49378194
358,2015:12:11,14:16:01,1318.58823529,2152.0,3364.66123662
359,2015:12:11,14:16:21,1318.90756303,2147.28571429,3473.97093404
360,2015:12:11,14:16:41,1319.22689076,2142.57142857,3755.52613938
361,2015:12:11,14:17:01,1319.54621849,2137.85714286,3346.9951296
362,2015:12:11,14:17:21,1319.86554622,2133.14285714,3559.07263111
363,2015:12:11,14:17:41,1320.18487395,2128.42857143,4007.25787289
364,2015:12:11,14:18:01,1320.50420168,2123.71428571,4040.02381111
365,2015:12:11,14:18:21,1320.82352941,2119.0,4145.06314089
366,2015:12:11,14:18:41,1321.14285714,2114.28571429,4147.99489956
367,2015:12:11,14:19:01,1321.46218487,2109.57142857,3754.94643111
368,2015:12:11,14:19:21,1321.78151261,2104.85714286,3924.18301733
369,2015:12:11,14:19:41,1322.10084034,2100.14285714,3921.40894489
370,2015:12:11,14:20:01,1322.42016807,2095.42857143,3811.81460667
371,2015:12:11,14:22:01,1322.7394958,2090.71428571,4438.12081333
372,2015:12:11,14:24:01,1323.05882353,2086.0,4241.647105
373,2015:12:11,14:26:01,1323.37815126,2081.28571429,4599.56622778
374,2015:12:11,14:28:00,1323.69747899,2076.57142857,6100.07927609
375,2015:12:11,14:30:01,1324.01680672,2071.85714286,6396.26862364
376,2015:12:11,14:32:01,1324.33613445,2067.14285714,6508.87947733
377,2015:12:11,14:34:01,1324.65546218,2062.42857143,6348.72671502
378,2015:12:11,14:36:00,1324.97478992,2057.71428571,6579.63350969
379,2015:12:11,14:38:01,1325.29411765,2053.0,6497.66700444
380,2015:12:11,14:40:01,1325.61344538,2048.28571429,6843.79188764
381,2015:12:11,14:42:01,1325.93277311,2043.57142857,8716.39890844
382,2015:12:11,14:44:01,1326.25210084,2038.85714286,9617.26560089
383,2015:12:11,14:46:01,1326.57142857,2034.14285714,10661.0189964
384,2015:12:11,14:48:00,1326.8907563,2029.42857143,10804.90092
385,2015:12:11,14:50:01,1327.21008403,2024.71428571,10715.7580471
386,2015:12:11,14:52:01,1327.52941176,2020.0,11370.5256122
387,2015:12:11,14:54:01,1327.8487395,2015.28571429,11047.5323744
388,2015:12:11,14:56:01,1328.16806723,2010.57142857,15916.545398
389,2015:12:11,14:58:01,1328.48739496,2005.85714286,16115.8776633
390,2015:12:11,15:00:01,1328.80672269,2001.14285714,21712.1542133
391,2015:12:11,15:02:00,1329.12605042,1996.42857143,20699.441051
392,2015:12:11,15:04:01,1329.44537815,1991.71428571,23416.6842268
393,2015:12:11,15:06:01,1329.76470588,1987.0,26668.5685205
394,2015:12:11,15:08:01,1330.08403361,1982.28571429,30155.05953
395,2015:12:11,15:10:01,1330.40336134,1977.57142857,28973.8066788
396,2015:12:11,15:12:00,1330.72268908,1972.85714286,26172.0555748
397,2015:12:11,15:14:01,1331.04201681,1968.14285714,24837.70527
398,2015:12:11,15:16:01,1331.36134454,1963.42857143,27667.9591865
399,2015:12:11,15:18:00,1331.68067227,1958.71428571,41832.0678756
400,2015:12:11,15:20:01,1332.0,1954.0,52249.7127556
401,2015:12:11,15:22:01,1329.66666667,1939.88888889,48536.6927982
402,2015:12:11,15:24:01,1327.33333333,1925.77777778,48245.0726756
403,2015:12:11,15:26:01,1325.0,1911.66666667,48437.2538667
404,2015:12:11,15:28:01,1322.66666667,1897.55555556,44853.1768267
405,2015:12:11,15:30:01,1320.33333333,1883.44444444,46280.61672
406,2015:12:11,15:32:01,1318.0,1869.33333333,48914.2566489
407,2015:12:11,15:34:01,1315.66666667,1855.22222222,49989.1414151
408,2015:12:11,15:36:00,1313.33333333,1841.11111111,50580.4721191
409,2015:12:11,15:38:00,1311.0,1827.0,73140.8324555
410,2015:12:11,15:40:01,1313.0,1839.0,110972.713344
411,2015:12:11,15:42:01,1321.0,1849.0,144977.484091
412,2015:12:11,15:44:01,1323.0,1841.0,268615.168053
413,2015:12:11,15:46:00,1325.0,1842.0,285875.521401
