Sl_No, Date, Time, Sun-X, Sun-Y, Luminance 
254,2015:12:08,12:19:21,1283.40909091,2714.95454545,39460.4792289
255,2015:12:08,12:19:41,1280.27272727,2714.63636364,37643.5324711
256,2015:12:08,12:20:00,1277.13636364,2714.31818182,34625.246
257,2015:12:08,12:22:01,1274.0,2714.0,81262.0939806
258,2015:12:08,12:24:01,1302.0,2691.0,170406.560478
259,2015:12:08,12:26:01,1291.0,2681.0,174370.793453
260,2015:12:08,12:28:00,1292.75,2669.0,80316.5000528
261,2015:12:08,12:30:01,1294.5,2657.0,51603.0289133
262,2015:12:08,12:32:00,1296.25,2645.0,77108.9431806
263,2015:12:08,12:34:01,1298.0,2633.0,153698.145697
264,2015:12:08,12:36:01,1297.55555556,2621.0,31693.3424644
265,2015:12:08,12:38:01,1297.11111111,2609.0,16829.2648302
266,2015:12:08,12:40:00,1296.66666667,2597.0,13390.5707751
267,2015:12:08,12:42:01,1296.22222222,2585.0,34536.4928156
268,2015:12:08,12:44:01,1295.77777778,2573.0,34309.9774222
269,2015:12:08,12:46:01,1295.33333333,2561.0,20312.1375893
270,2015:12:08,12:48:01,1294.88888889,2549.0,9628.06281778
271,2015:12:08,12:50:01,1294.44444444,2537.0,12983.8694741
272,2015:12:08,12:52:01,1294.0,2525.0,39221.6064071
273,2015:12:08,12:54:01,1294.94444444,2518.61111111,23518.9920311
274,2015:12:08,12:56:00,1295.88888889,2512.22222222,12203.4853876
275,2015:12:08,12:58:01,1296.83333333,2505.83333333,7188.33690311
276,2015:12:08,13:00:01,1297.77777778,2499.44444444,8744.40197222
277,2015:12:08,13:02:01,1298.72222222,2493.05555556,11868.2523271
278,2015:12:08,13:04:01,1299.66666667,2486.66666667,29444.4194944
279,2015:12:08,13:06:01,1300.61111111,2480.27777778,30617.1083533
280,2015:12:08,13:08:00,1301.55555556,2473.88888889,53773.2715751
281,2015:12:08,13:10:00,1302.5,2467.5,44341.6361671
282,2015:12:08,13:12:01,1303.44444444,2461.11111111,37065.4663978
283,2015:12:08,13:14:01,1304.38888889,2454.72222222,38016.8885
284,2015:12:08,13:16:00,1305.33333333,2448.33333333,49145.6892806
285,2015:12:08,13:18:01,1306.27777778,2441.94444444,61840.2691333
286,2015:12:08,13:20:00,1307.22222222,2435.55555556,60373.8069083
287,2015:12:08,13:22:00,1308.16666667,2429.16666667,53732.4128417
288,2015:12:08,13:24:00,1309.11111111,2422.77777778,41175.8847244
289,2015:12:08,13:26:00,1310.05555556,2416.38888889,79115.7510917
290,2015:12:08,13:28:01,1311.0,2410.0,242303.370546
291,2015:12:08,13:30:01,1318.0,2405.0,250555.59856
292,2015:12:08,13:32:01,1324.0,2406.0,213400.338373
293,2015:12:08,13:34:01,1319.0,2392.0,301630.651204
294,2015:12:08,13:36:00,1316.0,2380.0,294152.756462
295,2015:12:08,13:38:01,1316.0,2370.0,332202.439439
296,2015:12:08,13:40:01,1317.0,2368.0,341408.21825
297,2015:12:08,13:42:01,1319.0,2357.66666667,110641.827826
298,2015:12:08,13:44:01,1321.0,2347.33333333,85157.1503609
299,2015:12:08,13:46:01,1323.0,2337.0,271044.325769
300,2015:12:08,13:48:00,1321.0,2329.0,335716.619394
301,2015:12:08,13:50:01,1326.0,2321.0,267224.328711
302,2015:12:08,13:52:01,1327.0,2310.0,267037.074471
303,2015:12:08,13:54:01,1317.0,2310.0,68792.3617222
304,2015:12:08,13:56:00,1307.0,2310.0,81925.1569494
305,2015:12:08,13:58:01,1307.03225806,2305.80645161,11851.3721557
306,2015:12:08,14:00:01,1307.06451613,2301.61290323,2056.89652861
307,2015:12:08,14:00:21,1307.09677419,2297.41935484,1601.96453639
308,2015:12:08,14:00:41,1307.12903226,2293.22580645,1228.02788533
309,2015:12:08,14:01:00,1307.16129032,2289.03225806,825.239078754
310,2015:12:08,14:01:20,1307.19354839,2284.83870968,851.041208444
311,2015:12:08,14:01:40,1307.22580645,2280.64516129,913.405844666
312,2015:12:08,14:02:01,1307.25806452,2276.4516129,1011.93411578
313,2015:12:08,14:02:21,1307.29032258,2272.25806452,1074.14488422
314,2015:12:08,14:02:41,1307.32258065,2268.06451613,1013.79317289
315,2015:12:08,14:03:01,1307.35483871,2263.87096774,1062.47530044
316,2015:12:08,14:03:21,1307.38709677,2259.67741935,942.168224666
317,2015:12:08,14:03:41,1307.41935484,2255.48387097,1030.49250867
318,2015:12:08,14:04:00,1307.4516129,2251.29032258,1119.27940422
319,2015:12:08,14:04:20,1307.48387097,2247.09677419,1249.183712
320,2015:12:08,14:04:40,1307.51612903,2242.90322581,1420.21551694
321,2015:12:08,14:05:01,1307.5483871,2238.70967742,1516.88116778
322,2015:12:08,14:05:21,1307.58064516,2234.51612903,1535.46323222
323,2015:12:08,14:05:41,1307.61290323,2230.32258065,1582.01189167
324,2015:12:08,14:06:01,1307.64516129,2226.12903226,1572.38669806
325,2015:12:08,14:06:21,1307.67741935,2221.93548387,1639.56331333
326,2015:12:08,14:06:41,1307.70967742,2217.74193548,1656.64414167
327,2015:12:08,14:07:01,1307.74193548,2213.5483871,1907.6224736
328,2015:12:08,14:07:21,1307.77419355,2209.35483871,1795.27319964
329,2015:12:08,14:07:41,1307.80645161,2205.16129032,1783.04087644
330,2015:12:08,14:08:01,1307.83870968,2200.96774194,2088.5945
331,2015:12:08,14:08:20,1307.87096774,2196.77419355,2243.37422178
332,2015:12:08,14:08:41,1307.90322581,2192.58064516,2074.96617156
333,2015:12:08,14:09:01,1307.93548387,2188.38709677,2313.67514056
334,2015:12:08,14:09:20,1307.96774194,2184.19354839,2139.49243944
335,2015:12:08,14:09:42,1308.0,2180.0,2149.38327611
336,2015:12:08,14:10:01,1308.03225806,2175.80645161,2400.14126333
337,2015:12:08,14:10:21,1308.06451613,2171.61290323,3151.70010738
338,2015:12:08,14:10:41,1308.09677419,2167.41935484,3616.15545742
339,2015:12:08,14:11:00,1308.12903226,2163.22580645,3638.25810062
340,2015:12:08,14:11:21,1308.16129032,2159.03225806,4849.54030222
341,2015:12:08,14:11:40,1308.19354839,2154.83870968,4961.061904
342,2015:12:08,14:12:01,1308.22580645,2150.64516129,5487.05792356
343,2015:12:08,14:12:21,1308.25806452,2146.4516129,5402.896808
344,2015:12:08,14:12:41,1308.29032258,2142.25806452,6626.49013156
345,2015:12:08,14:13:01,1308.32258065,2138.06451613,7132.741384
346,2015:12:08,14:13:21,1308.35483871,2133.87096774,7280.24800267
347,2015:12:08,14:13:41,1308.38709677,2129.67741935,7650.38457689
348,2015:12:08,14:14:00,1308.41935484,2125.48387097,8033.67699822
349,2015:12:08,14:14:21,1308.4516129,2121.29032258,8289.822848
350,2015:12:08,14:14:41,1308.48387097,2117.09677419,8293.22836622
351,2015:12:08,14:15:01,1308.51612903,2112.90322581,6413.37090667
352,2015:12:08,14:15:21,1308.5483871,2108.70967742,6419.95541067
353,2015:12:08,14:15:41,1308.58064516,2104.51612903,6915.65593689
354,2015:12:08,14:16:00,1308.61290323,2100.32258065,7213.14878222
355,2015:12:08,14:16:21,1308.64516129,2096.12903226,7335.22562044
356,2015:12:08,14:16:40,1308.67741935,2091.93548387,7954.92581511
357,2015:12:08,14:17:01,1308.70967742,2087.74193548,8608.37417867
358,2015:12:08,14:17:21,1308.74193548,2083.5483871,9391.30743733
359,2015:12:08,14:17:40,1308.77419355,2079.35483871,10936.8981227
360,2015:12:08,14:18:00,1308.80645161,2075.16129032,10251.1978729
361,2015:12:08,14:18:20,1308.83870968,2070.96774194,11189.6187644
362,2015:12:08,14:18:41,1308.87096774,2066.77419355,10012.6799147
363,2015:12:08,14:19:00,1308.90322581,2062.58064516,10057.5079893
364,2015:12:08,14:19:21,1308.93548387,2058.38709677,11360.2660693
365,2015:12:08,14:19:41,1308.96774194,2054.19354839,11233.8883173
366,2015:12:08,14:20:01,1309.0,2050.0,11107.5514871
367,2015:12:08,14:22:01,1309.03225806,2045.80645161,13690.7065944
368,2015:12:08,14:24:01,1309.06451613,2041.61290323,13220.8836456
369,2015:12:08,14:26:00,1309.09677419,2037.41935484,11150.1236867
370,2015:12:08,14:28:01,1309.12903226,2033.22580645,14805.5165056
371,2015:12:08,14:30:01,1309.16129032,2029.03225806,15699.4502656
372,2015:12:08,14:32:00,1309.19354839,2024.83870968,14088.9984711
373,2015:12:08,14:34:01,1309.22580645,2020.64516129,17137.7371622
374,2015:12:08,14:36:01,1309.25806452,2016.4516129,11618.5723233
375,2015:12:08,14:38:01,1309.29032258,2012.25806452,7919.46141444
376,2015:12:08,14:40:01,1309.32258065,2008.06451613,9078.05746111
377,2015:12:08,14:42:00,1309.35483871,2003.87096774,13741.8365067
378,2015:12:08,14:44:01,1309.38709677,1999.67741935,14477.0575433
379,2015:12:08,14:46:00,1309.41935484,1995.48387097,14828.3175089
380,2015:12:08,14:48:01,1309.4516129,1991.29032258,17841.6138022
381,2015:12:08,14:50:01,1309.48387097,1987.09677419,18096.5541156
382,2015:12:08,14:52:00,1309.51612903,1982.90322581,17564.8662378
383,2015:12:08,14:54:01,1309.5483871,1978.70967742,16722.5069189
384,2015:12:08,14:56:00,1309.58064516,1974.51612903,16063.0583522
385,2015:12:08,14:58:01,1309.61290323,1970.32258065,15463.4685311
386,2015:12:08,15:00:01,1309.64516129,1966.12903226,15326.0085989
387,2015:12:08,15:02:01,1309.67741935,1961.93548387,14938.7807178
388,2015:12:08,15:04:01,1309.70967742,1957.74193548,14897.88816
389,2015:12:08,15:06:01,1309.74193548,1953.5483871,14770.1367689
390,2015:12:08,15:08:00,1309.77419355,1949.35483871,11609.1949093
391,2015:12:08,15:10:01,1309.80645161,1945.16129032,10879.0326293
392,2015:12:08,15:12:01,1309.83870968,1940.96774194,12129.3103356
393,2015:12:08,15:14:01,1309.87096774,1936.77419355,9947.95529511
394,2015:12:08,15:16:01,1309.90322581,1932.58064516,10572.85754
395,2015:12:08,15:18:00,1309.93548387,1928.38709677,9961.69395444
396,2015:12:08,15:20:00,1309.96774194,1924.19354839,8622.55436533
397,2015:12:08,15:22:00,1310.0,1920.0,7966.41549333
398,2015:12:08,15:24:01,1310.03225806,1915.80645161,7625.56395644
399,2015:12:08,15:26:01,1310.06451613,1911.61290323,7222.36062044
400,2015:12:08,15:28:00,1310.09677419,1907.41935484,7109.03139289
401,2015:12:08,15:30:00,1310.12903226,1903.22580645,7384.59330666
402,2015:12:08,15:32:00,1310.16129032,1899.03225806,6641.44431022
403,2015:12:08,15:34:00,1310.19354839,1894.83870968,6572.37447022
404,2015:12:08,15:36:01,1310.22580645,1890.64516129,6384.455896
405,2015:12:08,15:38:00,1310.25806452,1886.4516129,6250.79234311
406,2015:12:08,15:40:01,1310.29032258,1882.25806452,6371.01411467
407,2015:12:08,15:42:00,1310.32258065,1878.06451613,6179.35635644
408,2015:12:08,15:44:01,1310.35483871,1873.87096774,6143.05793778
409,2015:12:08,15:46:00,1310.38709677,1869.67741935,6342.59900622
410,2015:12:08,15:48:01,1310.41935484,1865.48387097,6151.21177422
411,2015:12:08,15:50:00,1310.4516129,1861.29032258,6427.91208178
412,2015:12:08,15:52:01,1310.48387097,1857.09677419,6171.41085511
413,2015:12:08,15:54:01,1310.51612903,1852.90322581,6203.13737156
414,2015:12:08,15:56:00,1310.5483871,1848.70967742,6207.23192711
415,2015:12:08,15:58:00,1310.58064516,1844.51612903,6186.06872089
416,2015:12:08,16:00:01,1310.61290323,1840.32258065,6214.67668178
417,2015:12:08,16:00:21,1310.64516129,1836.12903226,6346.46103466
418,2015:12:08,16:00:41,1310.67741935,1831.93548387,6113.36761333
419,2015:12:08,16:01:00,1310.70967742,1827.74193548,6077.12324711
420,2015:12:08,16:01:20,1310.74193548,1823.5483871,6204.06982933
421,2015:12:08,16:01:40,1310.77419355,1819.35483871,6352.94853955
