Sl_No, Date, Time, Sun-X, Sun-Y, Luminance 
207,2015:12:09,12:02:21,1289.16666667,2764.33333333,45531.3240071
208,2015:12:09,12:02:41,1285.25,2761.0,44830.783072
209,2015:12:09,12:03:01,1281.33333333,2757.66666667,37950.7801387
210,2015:12:09,12:03:21,1277.41666667,2754.33333333,37797.0914151
211,2015:12:09,12:03:41,1273.5,2751.0,42141.9122809
212,2015:12:09,12:04:02,1269.58333333,2747.66666667,45217.0503662
213,2015:12:09,12:04:22,1265.66666667,2744.33333333,46929.0783627
214,2015:12:09,12:04:41,1261.75,2741.0,48097.5777263
215,2015:12:09,12:05:01,1257.83333333,2737.66666667,49712.830464
216,2015:12:09,12:05:21,1253.91666667,2734.33333333,51553.1799272
217,2015:12:09,12:05:41,1250.0,2731.0,56017.5073441
218,2015:12:09,12:06:01,1261.0,2732.0,61531.073161
219,2015:12:09,12:06:21,1272.0,2731.0,64919.1158916
220,2015:12:09,12:06:41,1285.0,2732.0,62988.1042525
221,2015:12:09,12:07:01,1304.0,2703.0,50591.1257494
222,2015:12:09,12:07:21,1301.84848485,2702.03030303,43408.2517191
223,2015:12:09,12:07:41,1299.6969697,2701.06060606,37772.4619182
224,2015:12:09,12:08:01,1297.54545455,2700.09090909,28038.6208533
225,2015:12:09,12:08:21,1295.39393939,2699.12121212,21845.5625476
226,2015:12:09,12:08:41,1293.24242424,2698.15151515,16685.704064
227,2015:12:09,12:09:01,1291.09090909,2697.18181818,15081.1383012
228,2015:12:09,12:09:21,1288.93939394,2696.21212121,14447.3603684
229,2015:12:09,12:09:41,1286.78787879,2695.24242424,12873.9192974
230,2015:12:09,12:10:01,1284.63636364,2694.27272727,11519.3841024
231,2015:12:09,12:10:21,1282.48484848,2693.3030303,8475.99419889
232,2015:12:09,12:10:41,1280.33333333,2692.33333333,8463.51199444
233,2015:12:09,12:11:02,1278.18181818,2691.36363636,9700.10720444
234,2015:12:09,12:11:22,1276.03030303,2690.39393939,9895.27384555
235,2015:12:09,12:11:42,1273.87878788,2689.42424242,11100.9787778
236,2015:12:09,12:12:01,1271.72727273,2688.45454545,10258.4231222
237,2015:12:09,12:12:21,1269.57575758,2687.48484848,9145.85363333
238,2015:12:09,12:12:41,1267.42424242,2686.51515152,9318.16475
239,2015:12:09,12:13:01,1265.27272727,2685.54545455,10240.6522078
240,2015:12:09,12:13:21,1263.12121212,2684.57575758,10917.3607144
241,2015:12:09,12:13:41,1260.96969697,2683.60606061,11575.4992956
242,2015:12:09,12:14:01,1258.81818182,2682.63636364,13346.9506333
243,2015:12:09,12:14:21,1256.66666667,2681.66666667,16986.4348989
244,2015:12:09,12:14:41,1254.51515152,2680.6969697,20035.7226322
245,2015:12:09,12:15:01,1252.36363636,2679.72727273,21420.8287878
246,2015:12:09,12:15:21,1250.21212121,2678.75757576,21471.5492567
247,2015:12:09,12:15:41,1248.06060606,2677.78787879,19040.3447078
248,2015:12:09,12:16:01,1245.90909091,2676.81818182,20586.5509444
249,2015:12:09,12:16:21,1243.75757576,2675.84848485,20874.7739289
250,2015:12:09,12:16:41,1241.60606061,2674.87878788,22422.2897944
251,2015:12:09,12:17:01,1239.45454545,2673.90909091,25422.5456911
252,2015:12:09,12:17:21,1237.3030303,2672.93939394,25418.7262145
253,2015:12:09,12:17:41,1235.15151515,2671.96969697,26842.52853
254,2015:12:09,12:18:01,1233.0,2671.0,29747.1733378
255,2015:12:09,12:18:21,1251.5,2652.0,30376.6990622
256,2015:12:09,12:18:41,1270.0,2633.0,35185.5111023
257,2015:12:09,12:19:01,1248.0,2690.0,44277.4197035
258,2015:12:09,12:19:22,1282.0,2665.0,45303.6219748
259,2015:12:09,12:19:42,1283.0,2661.22222222,45524.4067015
260,2015:12:09,12:20:01,1284.0,2657.44444444,40580.2785934
261,2015:12:09,12:22:01,1285.0,2653.66666667,32395.5778361
262,2015:12:09,12:24:01,1286.0,2649.88888889,17183.5621234
263,2015:12:09,12:26:01,1287.0,2646.11111111,31591.0934151
264,2015:12:09,12:28:01,1288.0,2642.33333333,18832.3070009
265,2015:12:09,12:30:01,1289.0,2638.55555556,31143.8066524
266,2015:12:09,12:32:01,1290.0,2634.77777778,34849.97728
267,2015:12:09,12:34:01,1291.0,2631.0,92515.5159689
268,2015:12:09,12:36:01,1315.0,2599.0,101339.129761
269,2015:12:09,12:38:01,1289.0,2618.0,171941.787081
270,2015:12:09,12:40:01,1293.0,2606.0,268749.761529
271,2015:12:09,12:42:01,1299.0,2600.0,289610.051502
272,2015:12:09,12:44:01,1290.0,2591.0,252900.741324
273,2015:12:09,12:46:01,1299.0,2590.0,94010.9911444
274,2015:12:09,12:48:01,1291.5,2589.0,92213.6807751
275,2015:12:09,12:50:01,1284.0,2588.0,148358.356057
276,2015:12:09,12:52:01,1297.0,2557.0,287614.441516
277,2015:12:09,12:54:01,1292.0,2549.0,273570.371093
278,2015:12:09,12:56:01,1294.0,2544.0,267314.666916
279,2015:12:09,12:58:01,1291.0,2538.0,321688.488161
280,2015:12:09,13:00:01,1296.0,2524.0,261380.580467
281,2015:12:09,13:02:01,1307.0,2519.0,216768.050684
282,2015:12:09,13:04:01,1298.0,2512.0,270713.256742
283,2015:12:09,13:06:01,1303.0,2505.0,77746.7193639
284,2015:12:09,13:08:01,1308.0,2498.0,148673.781083
285,2015:12:09,13:10:01,1311.0,2490.0,219318.75386
286,2015:12:09,13:12:01,1299.0,2464.0,150691.319883
287,2015:12:09,13:14:01,1324.0,2487.0,144674.83814
288,2015:12:09,13:16:01,1312.5,2469.5,89531.7736778
289,2015:12:09,13:18:01,1301.0,2452.0,257675.052573
290,2015:12:09,13:20:01,1304.0,2450.0,296256.836284
291,2015:12:09,13:22:01,1318.0,2438.0,225829.196398
292,2015:12:09,13:24:01,1318.0,2427.0,192349.506844
293,2015:12:09,13:26:01,1313.0,2418.0,212026.490439
294,2015:12:09,13:28:01,1313.0,2425.25,74038.8859833
295,2015:12:09,13:30:01,1313.0,2432.5,33458.9561489
296,2015:12:09,13:32:01,1313.0,2439.75,57783.6400644
297,2015:12:09,13:34:00,1313.0,2447.0,85914.6307
298,2015:12:09,13:36:01,1335.0,2415.0,69079.1752
299,2015:12:09,13:38:01,1303.0,2404.0,65450.6987083
300,2015:12:09,13:40:01,1309.0,2366.0,293607.707351
301,2015:12:09,13:42:01,1304.0,2356.0,254156.105649
302,2015:12:09,13:44:01,1314.0,2342.0,285322.132462
303,2015:12:09,13:46:01,1311.0,2338.0,288081.957858
304,2015:12:09,13:48:01,1319.0,2333.0,191223.177522
305,2015:12:09,13:50:01,1341.0,2268.0,135836.961273
306,2015:12:09,13:52:01,1355.0,2279.0,90886.2126116
307,2015:12:09,13:54:01,1291.0,2317.0,128125.267486
308,2015:12:09,13:56:01,1319.0,2292.0,297489.900538
309,2015:12:09,13:58:01,1305.0,2294.0,265628.039293
310,2015:12:09,14:00:01,1309.0,2283.0,264231.066431
311,2015:12:09,14:00:21,1308.0,2282.0,263857.593204
312,2015:12:09,14:00:41,1310.0,2280.0,264955.568507
313,2015:12:09,14:01:01,1309.0,2280.0,272503.259418
314,2015:12:09,14:01:21,1311.0,2282.0,280028.968147
315,2015:12:09,14:01:41,1320.0,2277.0,204445.423573
316,2015:12:09,14:02:01,1313.0,2265.0,168313.812089
317,2015:12:09,14:02:21,1283.0,2282.0,167270.216964
318,2015:12:09,14:02:41,1320.0,2245.0,153946.357188
319,2015:12:09,14:03:01,1327.0,2272.0,135184.109468
320,2015:12:09,14:03:21,1320.0,2275.0,146870.11648
321,2015:12:09,14:03:41,1320.66666667,2278.66666667,101615.392219
322,2015:12:09,14:04:01,1321.33333333,2282.33333333,114183.195436
323,2015:12:09,14:04:21,1322.0,2286.0,121966.457894
324,2015:12:09,14:04:41,1304.0,2274.0,200458.582652
325,2015:12:09,14:05:01,1319.0,2250.0,180062.081963
326,2015:12:09,14:05:21,1295.0,2246.0,143289.235297
327,2015:12:09,14:05:41,1321.0,2262.0,200115.542236
328,2015:12:09,14:06:01,1327.0,2255.0,280197.800027
329,2015:12:09,14:06:21,1316.0,2252.0,237905.69803
330,2015:12:09,14:06:40,1320.0,2258.0,239177.593198
331,2015:12:09,14:07:01,1327.0,2257.0,212679.087751
332,2015:12:09,14:07:21,1356.0,2225.0,127194.203858
333,2015:12:09,14:07:41,1348.5,2229.5,95312.5993361
334,2015:12:09,14:08:01,1341.0,2234.0,59877.2054022
335,2015:12:09,14:08:21,1333.5,2238.5,48493.2855244
336,2015:12:09,14:08:41,1326.0,2243.0,42372.5138667
337,2015:12:09,14:09:01,1318.5,2247.5,42134.7854844
338,2015:12:09,14:09:21,1311.0,2252.0,48611.8164667
339,2015:12:09,14:09:41,1303.5,2256.5,68653.8976944
340,2015:12:09,14:10:01,1296.0,2261.0,95290.485
341,2015:12:09,14:10:21,1326.0,2246.0,76763.5335556
342,2015:12:09,14:10:41,1318.875,2244.5,56300.6693694
343,2015:12:09,14:11:01,1311.75,2243.0,51278.6416194
344,2015:12:09,14:11:21,1304.625,2241.5,50149.5398139
345,2015:12:09,14:11:41,1297.5,2240.0,59467.7021167
346,2015:12:09,14:12:01,1290.375,2238.5,73501.0036473
347,2015:12:09,14:12:21,1283.25,2237.0,88493.5860473
348,2015:12:09,14:12:41,1276.125,2235.5,106260.330117
349,2015:12:09,14:13:01,1269.0,2234.0,129706.822536
350,2015:12:09,14:13:21,1313.0,2231.0,149363.568044
351,2015:12:09,14:13:41,1317.0,2209.0,164161.365958
352,2015:12:09,14:14:01,1321.0,2227.0,175548.911233
353,2015:12:09,14:14:21,1322.0,2224.0,142229.93792
354,2015:12:09,14:14:41,1328.0,2224.0,218199.89845
355,2015:12:09,14:15:01,1325.0,2223.0,225936.381746
356,2015:12:09,14:15:21,1332.0,2219.0,217551.734688
357,2015:12:09,14:15:41,1334.0,2216.0,169125.240058
358,2015:12:09,14:16:01,1336.0,2242.0,110636.061664
359,2015:12:09,14:16:21,1340.0,2227.0,129321.925956
360,2015:12:09,14:16:41,1326.0,2216.0,213174.579132
361,2015:12:09,14:17:00,1329.0,2212.0,227917.076053
362,2015:12:09,14:17:20,1330.0,2211.0,223893.980267
363,2015:12:09,14:17:40,1334.0,2212.0,143624.212276
364,2015:12:09,14:18:01,1326.0,2209.0,225952.934532
365,2015:12:09,14:18:21,1326.0,2209.0,223963.970933
366,2015:12:09,14:18:41,1327.0,2210.0,207824.81776
367,2015:12:09,14:19:01,1327.0,2204.0,199093.550923
368,2015:12:09,14:19:21,1325.0,2197.0,114960.597876
369,2015:12:09,14:19:42,1320.0,2197.0,138877.983311
370,2015:12:09,14:20:01,1318.0,2196.0,150303.908378
371,2015:12:09,14:22:01,1322.66666667,2190.0,73866.3883956
372,2015:12:09,14:24:00,1327.33333333,2184.0,51347.1178289
373,2015:12:09,14:26:01,1332.0,2178.0,89166.7702889
374,2015:12:09,14:28:01,1332.75,2169.75,40918.7242244
375,2015:12:09,14:30:01,1333.5,2161.5,20047.7905244
376,2015:12:09,14:32:01,1334.25,2153.25,28263.4741049
377,2015:12:09,14:34:01,1335.0,2145.0,43834.6348605
378,2015:12:09,14:36:01,1341.0,2133.0,34980.9240955
379,2015:12:09,14:38:01,1347.0,2121.0,81925.9822045
380,2015:12:09,14:40:00,1318.0,2118.0,94604.9362956
381,2015:12:09,14:42:01,1334.0,2116.0,157729.531083
382,2015:12:09,14:44:00,1316.0,2131.0,126095.370153
383,2015:12:09,14:46:01,1340.0,2097.0,184385.248492
384,2015:12:09,14:48:01,1335.0,2092.0,227817.082912
385,2015:12:09,14:50:01,1334.0,2085.0,229772.465497
386,2015:12:09,14:52:01,1335.0,2078.0,280825.296569
387,2015:12:09,14:54:01,1335.0,2064.0,301707.367707
388,2015:12:09,14:56:01,1337.0,2057.0,272517.527387
389,2015:12:09,14:58:00,1341.0,2046.0,283352.292302
390,2015:12:09,15:00:01,1327.0,2045.0,285784.026489
391,2015:12:09,15:02:00,1332.0,2030.0,290804.69768
392,2015:12:09,15:04:01,1332.0,2014.0,289851.185684
393,2015:12:09,15:06:01,1330.0,2015.0,260552.065058
394,2015:12:09,15:08:01,1321.0,1997.5,72210.8701333
395,2015:12:09,15:10:00,1312.0,1980.0,99641.9399389
396,2015:12:09,15:12:00,1350.0,2038.0,122004.207939
397,2015:12:09,15:14:00,1337.0,1986.0,308222.485009
398,2015:12:09,15:16:01,1326.0,1943.0,190836.86251
399,2015:12:09,15:18:01,1334.0,1940.0,185711.829874
400,2015:12:09,15:20:00,1327.0,1959.0,292917.161636
401,2015:12:09,15:22:00,1330.0,1955.0,291098.415004
402,2015:12:09,15:24:00,1297.0,1936.0,123146.211797
403,2015:12:09,15:26:01,1311.5,1933.0,126558.401125
404,2015:12:09,15:28:01,1326.0,1930.0,279610.870018
405,2015:12:09,15:30:01,1339.0,1931.0,158302.418017
406,2015:12:09,15:32:01,1336.0,1871.0,114054.272397
407,2015:12:09,15:34:01,1369.0,1883.0,114801.904367
408,2015:12:09,15:36:00,1332.0,1833.0,77457.8310778
409,2015:12:09,15:38:01,1334.11111111,1828.33333333,42530.5977867
410,2015:12:09,15:40:01,1336.22222222,1823.66666667,24193.8395556
411,2015:12:09,15:42:01,1338.33333333,1819.0,19587.1591253
412,2015:12:09,15:44:00,1340.44444444,1814.33333333,18802.5445404
413,2015:12:09,15:46:01,1342.55555556,1809.66666667,24181.2527244
414,2015:12:09,15:48:01,1344.66666667,1805.0,25242.8590489
415,2015:12:09,15:50:01,1346.77777778,1800.33333333,27172.1444289
416,2015:12:09,15:52:01,1348.88888889,1795.66666667,45211.5926822
417,2015:12:09,15:54:01,1351.0,1791.0,91225.7392533
418,2015:12:09,15:56:01,1320.5,1784.0,78882.6497733
419,2015:12:09,15:58:01,1290.0,1777.0,87883.9526311
420,2015:12:09,16:00:01,1287.2,1781.0,58222.7003956
421,2015:12:09,16:00:21,1284.4,1785.0,56169.4725845
422,2015:12:09,16:00:41,1281.6,1789.0,53971.1555111
423,2015:12:09,16:01:00,1278.8,1793.0,52685.4418134
424,2015:12:09,16:01:20,1276.0,1797.0,45756.413344
425,2015:12:09,16:01:40,1273.2,1801.0,49637.5504996
426,2015:12:09,16:02:01,1270.4,1805.0,56118.0033031
427,2015:12:09,16:02:21,1267.6,1809.0,64752.2503769
428,2015:12:09,16:02:41,1264.8,1813.0,74064.9180214
429,2015:12:09,16:03:01,1262.0,1817.0,84146.9818062
430,2015:12:09,16:03:21,1292.0,1800.0,86207.3708942
431,2015:12:09,16:03:41,1311.0,1777.0,92813.0161102
432,2015:12:09,16:04:01,1326.0,1764.0,110606.338716
433,2015:12:09,16:04:20,1327.0,1760.0,90955.0500178
434,2015:12:09,16:04:41,1329.0,1764.0,92380.8578378
435,2015:12:09,16:05:01,1322.28571429,1771.28571429,81169.5266556
