Sl_No, Date, Time, Sun-X, Sun-Y, Luminance 
78,2015:12:10,09:36:02,1183.0,3365.0,155376.189591
79,2015:12:10,09:38:01,1185.0,3357.0,157925.947927
80,2015:12:10,09:40:01,1186.0,3350.0,156251.601169
81,2015:12:10,09:42:01,1189.0,3341.0,157719.496409
82,2015:12:10,09:44:01,1192.0,3331.0,160230.391582
83,2015:12:10,09:46:01,1195.0,3322.0,159116.687831
84,2015:12:10,09:48:01,1195.0,3315.0,151212.477151
85,2015:12:10,09:50:01,1199.0,3306.0,158016.582222
86,2015:12:10,09:52:01,1199.0,3296.0,156936.971678
87,2015:12:10,09:54:01,1199.0,3289.0,152428.873658
88,2015:12:10,09:56:01,1201.0,3281.0,150663.203247
89,2015:12:10,09:58:01,1203.0,3274.0,151201.821242
90,2015:12:10,10:00:01,1204.0,3266.0,149644.258478
91,2015:12:10,10:00:21,1204.0,3265.0,151637.953909
92,2015:12:10,10:00:41,1205.0,3264.0,153288.249678
93,2015:12:10,10:01:01,1205.0,3262.0,150154.70308
94,2015:12:10,10:01:21,1206.0,3261.0,152609.277373
95,2015:12:10,10:01:41,1207.0,3260.0,153466.983273
96,2015:12:10,10:02:01,1207.0,3259.0,154159.393296
97,2015:12:10,10:02:22,1207.0,3258.0,153556.095238
98,2015:12:10,10:02:41,1207.0,3256.0,159506.137173
99,2015:12:10,10:03:01,1207.0,3255.0,151583.852218
100,2015:12:10,10:03:21,1207.0,3254.0,157258.122007
101,2015:12:10,10:03:41,1206.0,3253.0,155132.422233
102,2015:12:10,10:04:01,1206.0,3252.0,153326.372624
103,2015:12:10,10:04:22,1206.0,3251.0,153050.420787
104,2015:12:10,10:04:42,1206.0,3249.0,155508.483293
105,2015:12:10,10:05:01,1206.0,3248.0,152366.409458
106,2015:12:10,10:05:21,1206.0,3247.0,153774.84664
107,2015:12:10,10:05:41,1206.0,3246.0,152442.666351
108,2015:12:10,10:06:01,1206.0,3245.0,155195.222269
109,2015:12:10,10:06:22,1206.0,3243.0,153520.699013
110,2015:12:10,10:06:41,1206.0,3242.0,152636.244978
111,2015:12:10,10:07:01,1207.0,3241.0,154208.59326
112,2015:12:10,10:07:21,1207.0,3240.0,154094.586913
113,2015:12:10,10:07:41,1208.0,3238.0,153847.574622
114,2015:12:10,10:08:01,1208.0,3237.0,152566.517111
115,2015:12:10,10:08:21,1208.0,3236.0,152445.314649
116,2015:12:10,10:08:41,1208.0,3234.0,153141.929556
117,2015:12:10,10:09:01,1209.0,3233.0,153948.50888
118,2015:12:10,10:09:21,1209.0,3232.0,156221.305904
119,2015:12:10,10:09:41,1209.0,3230.0,152273.539189
120,2015:12:10,10:10:01,1209.0,3229.0,152844.563969
121,2015:12:10,10:10:22,1210.0,3227.0,150428.478416
122,2015:12:10,10:10:41,1210.0,3226.0,151509.870367
123,2015:12:10,10:11:01,1209.0,3225.0,155108.146613
124,2015:12:10,10:11:22,1210.0,3224.0,155748.716736
125,2015:12:10,10:11:42,1210.0,3223.0,154497.101316
126,2015:12:10,10:12:02,1211.0,3221.0,154741.00562
127,2015:12:10,10:12:22,1211.0,3220.0,154759.49212
128,2015:12:10,10:12:42,1211.0,3219.0,150515.557764
129,2015:12:10,10:13:01,1211.0,3217.0,151956.312111
130,2015:12:10,10:13:22,1211.0,3216.0,149650.246356
131,2015:12:10,10:13:41,1211.0,3214.0,141011.956044
132,2015:12:10,10:14:01,1211.0,3213.0,143121.150991
133,2015:12:10,10:14:20,1211.0,3213.0,150203.033669
134,2015:12:10,10:14:40,1212.0,3212.0,151450.230156
135,2015:12:10,10:15:01,1212.0,3210.0,150486.159976
136,2015:12:10,10:15:21,1212.0,3208.0,152287.403764
137,2015:12:10,10:15:41,1213.0,3207.0,152822.491073
138,2015:12:10,10:16:01,1213.0,3206.0,153610.085653
139,2015:12:10,10:16:21,1213.0,3205.0,151022.935291
140,2015:12:10,10:16:41,1214.0,3203.0,144876.734869
141,2015:12:10,10:17:01,1214.0,3201.0,143235.795816
142,2015:12:10,10:17:21,1215.0,3200.0,119204.463456
143,2015:12:10,10:17:41,1216.0,3198.0,112981.369522
144,2015:12:10,10:18:01,1216.0,3196.0,138594.114811
145,2015:12:10,10:18:22,1217.0,3194.0,138197.530513
146,2015:12:10,10:18:43,1217.0,3192.0,144317.281933
147,2015:12:10,10:19:02,1217.0,3192.0,143357.786018
148,2015:12:10,10:19:22,1216.0,3190.0,151229.74366
149,2015:12:10,10:19:42,1216.0,3188.0,151348.06378
150,2015:12:10,10:20:01,1216.0,3187.0,154822.980951
151,2015:12:10,10:22:01,1218.0,3177.0,155565.711489
152,2015:12:10,10:24:01,1219.0,3171.0,150556.052807
153,2015:12:10,10:26:02,1220.0,3163.0,155578.271553
154,2015:12:10,10:28:01,1222.0,3155.0,155918.508491
155,2015:12:10,10:30:01,1222.0,3148.0,151484.167071
156,2015:12:10,10:32:01,1223.0,3140.0,186017.996425
157,2015:12:10,10:34:01,1223.0,3131.0,184650.407656
158,2015:12:10,10:36:01,1223.0,3121.0,181238.81005
159,2015:12:10,10:38:01,1225.0,3114.0,178139.345325
160,2015:12:10,10:40:01,1229.0,3106.0,179189.788708
161,2015:12:10,10:42:01,1226.0,3093.0,179034.081369
162,2015:12:10,10:44:01,1226.0,3082.0,175061.942856
163,2015:12:10,10:46:01,1232.0,3075.0,173144.542417
164,2015:12:10,10:48:01,1234.0,3065.0,174197.794286
165,2015:12:10,10:50:01,1234.0,3055.0,171346.228728
166,2015:12:10,10:52:01,1234.0,3044.0,168940.318744
167,2015:12:10,10:54:01,1235.0,3037.0,167479.541825
168,2015:12:10,10:56:01,1236.0,3029.0,169220.979783
169,2015:12:10,10:58:01,1237.0,3022.0,172135.842322
170,2015:12:10,11:00:01,1239.0,3014.0,175850.974233
171,2015:12:10,11:02:01,1241.0,3008.0,177950.738669
172,2015:12:10,11:04:01,1249.0,3009.0,176011.338114
173,2015:12:10,11:06:02,1244.0,2997.0,169945.280436
174,2015:12:10,11:08:02,1244.0,2987.0,178335.564964
175,2015:12:10,11:10:01,1245.0,2978.0,164936.156289
176,2015:12:10,11:12:01,1243.0,2971.0,166992.417756
177,2015:12:10,11:14:01,1242.0,2965.0,174198.313897
178,2015:12:10,11:16:02,1243.0,2953.0,179120.517328
179,2015:12:10,11:18:01,1247.0,2946.0,177868.858269
180,2015:12:10,11:20:01,1244.0,2941.0,216561.247125
181,2015:12:10,11:22:01,1244.0,2932.0,214208.15658
182,2015:12:10,11:24:01,1244.0,2922.0,211517.434638
183,2015:12:10,11:26:01,1247.0,2909.0,207066.163868
184,2015:12:10,11:28:01,1249.0,2902.0,210422.588683
185,2015:12:10,11:30:01,1251.0,2899.0,209305.563164
186,2015:12:10,11:32:01,1254.0,2895.0,207857.990738
187,2015:12:10,11:34:01,1259.0,2887.0,207603.921913
188,2015:12:10,11:36:01,1259.0,2876.0,206597.222613
189,2015:12:10,11:38:02,1251.0,2870.0,203996.487513
190,2015:12:10,11:40:01,1253.0,2856.0,200626.622283
191,2015:12:10,11:42:01,1256.0,2848.0,210503.148235
192,2015:12:10,11:44:01,1255.0,2842.0,215092.089312
193,2015:12:10,11:46:01,1253.0,2836.0,254528.640058
194,2015:12:10,11:48:02,1257.0,2827.0,205998.223804
195,2015:12:10,11:50:01,1258.0,2820.0,209197.507698
196,2015:12:10,11:52:01,1259.0,2811.0,214195.407193
197,2015:12:10,11:54:01,1258.0,2804.0,211407.128203
198,2015:12:10,11:56:01,1257.0,2797.0,209007.827708
199,2015:12:10,11:58:01,1259.0,2787.0,209175.00288
200,2015:12:10,12:00:01,1262.0,2778.0,215903.455161
201,2015:12:10,12:00:21,1261.0,2776.0,211637.137156
202,2015:12:10,12:00:41,1262.0,2777.0,212402.193052
203,2015:12:10,12:01:01,1263.0,2776.0,204709.415431
204,2015:12:10,12:01:21,1264.0,2774.0,208192.211783
205,2015:12:10,12:01:41,1264.0,2773.0,205530.645511
206,2015:12:10,12:02:01,1265.0,2771.0,202512.464388
207,2015:12:10,12:02:21,1266.0,2770.0,204660.082521
208,2015:12:10,12:02:41,1266.0,2768.0,204980.419868
209,2015:12:10,12:03:01,1267.0,2766.0,207865.995737
210,2015:12:10,12:03:21,1266.0,2763.0,207996.404601
211,2015:12:10,12:03:41,1267.0,2762.0,210703.238827
212,2015:12:10,12:04:01,1268.0,2761.0,206377.297963
213,2015:12:10,12:04:21,1268.0,2760.0,206913.102194
214,2015:12:10,12:04:41,1267.0,2758.0,206084.198795
215,2015:12:10,12:05:01,1268.0,2757.0,251467.102427
216,2015:12:10,12:05:21,1269.0,2755.0,252490.747991
217,2015:12:10,12:05:41,1269.0,2754.0,250908.747244
218,2015:12:10,12:06:00,1269.0,2752.0,250107.94612
219,2015:12:10,12:06:21,1270.0,2750.0,247971.80992
220,2015:12:10,12:06:40,1269.0,2748.0,248924.674316
221,2015:12:10,12:07:01,1269.0,2747.0,202929.9551
222,2015:12:10,12:07:21,1268.0,2745.0,202597.704437
223,2015:12:10,12:07:41,1269.0,2743.0,202246.561262
224,2015:12:10,12:08:01,1269.0,2740.0,204008.607531
225,2015:12:10,12:08:21,1268.0,2740.0,204190.258133
226,2015:12:10,12:08:41,1270.0,2740.0,202219.662428
227,2015:12:10,12:09:00,1270.0,2740.0,248833.713947
228,2015:12:10,12:09:20,1270.0,2741.0,252307.017804
229,2015:12:10,12:09:40,1271.0,2741.0,245958.219653
230,2015:12:10,12:10:01,1272.0,2741.0,206525.129952
231,2015:12:10,12:10:21,1274.0,2741.0,234446.247787
232,2015:12:10,12:10:41,1273.0,2740.0,247368.3598
233,2015:12:10,12:11:00,1274.0,2741.0,247904.6448
234,2015:12:10,12:11:20,1275.0,2740.0,253397.900978
235,2015:12:10,12:11:40,1276.0,2738.0,245773.042978
236,2015:12:10,12:12:01,1276.0,2738.0,253201.828911
237,2015:12:10,12:12:21,1276.0,2735.0,258805.201924
238,2015:12:10,12:12:41,1275.0,2733.0,260250.67628
239,2015:12:10,12:13:01,1276.0,2730.0,249477.177542
240,2015:12:10,12:13:21,1277.0,2728.0,253446.452711
241,2015:12:10,12:13:42,1276.0,2726.0,256028.349071
242,2015:12:10,12:14:01,1276.0,2723.0,254657.27504
243,2015:12:10,12:14:21,1275.0,2722.0,266761.091724
244,2015:12:10,12:14:41,1278.0,2715.0,279376.540649
245,2015:12:10,12:15:01,1279.0,2706.0,282353.279627
246,2015:12:10,12:15:21,1277.0,2701.0,278918.99384
247,2015:12:10,12:15:41,1278.0,2700.0,277924.531049
248,2015:12:10,12:16:02,1280.0,2700.0,277499.168071
249,2015:12:10,12:16:21,1286.0,2700.0,264287.018253
250,2015:12:10,12:16:41,1306.0,2709.0,120835.905283
251,2015:12:10,12:17:01,1288.0,2710.0,237531.017013
252,2015:12:10,12:17:21,1305.0,2714.0,114961.357419
253,2015:12:10,12:17:41,1294.0,2715.0,148015.012444
254,2015:12:10,12:18:01,1295.0,2710.0,119814.515586
255,2015:12:10,12:18:21,1277.0,2707.0,208371.931072
256,2015:12:10,12:18:41,1277.0,2703.0,208995.538798
257,2015:12:10,12:19:01,1277.0,2702.0,281651.264387
258,2015:12:10,12:19:21,1274.0,2699.0,274120.233098
259,2015:12:10,12:19:41,1273.0,2697.0,269884.156978
260,2015:12:10,12:20:00,1278.0,2697.0,241876.293111
261,2015:12:10,12:22:01,1279.0,2687.0,274785.244004
262,2015:12:10,12:24:01,1274.0,2679.0,301537.76864
263,2015:12:10,12:26:01,1265.0,2670.0,297491.33776
264,2015:12:10,12:28:01,1276.0,2661.0,271447.479329
265,2015:12:10,12:30:01,1275.0,2655.0,271471.616476
266,2015:12:10,12:32:01,1272.0,2646.0,282287.241364
267,2015:12:10,12:34:01,1280.0,2636.0,310288.69808
268,2015:12:10,12:36:01,1280.0,2629.0,283729.371102
269,2015:12:10,12:38:01,1289.0,2628.0,196634.186311
270,2015:12:10,12:40:01,1341.0,2633.0,124898.384656
271,2015:12:10,12:42:01,1294.0,2607.0,289747.19464
272,2015:12:10,12:44:01,1336.0,2571.0,66433.4708778
273,2015:12:10,12:46:01,1338.0,2605.0,78562.1097667
274,2015:12:10,12:48:01,1312.0,2606.0,82724.40886
275,2015:12:10,12:50:01,1305.0,2570.0,231757.550891
276,2015:12:10,12:52:01,1296.0,2562.0,286722.006707
277,2015:12:10,12:54:01,1290.0,2558.0,263876.426178
278,2015:12:10,12:56:01,1295.0,2546.0,291623.659702
279,2015:12:10,12:58:01,1298.0,2560.0,216781.448761
280,2015:12:10,13:00:01,1283.0,2529.0,101888.392942
281,2015:12:10,13:02:01,1304.5,2522.83333333,42862.7238267
282,2015:12:10,13:04:01,1326.0,2516.66666667,21504.7149467
283,2015:12:10,13:06:01,1347.5,2510.5,24390.8555356
284,2015:12:10,13:08:01,1369.0,2504.33333333,22652.5178844
285,2015:12:10,13:10:01,1390.5,2498.16666667,42985.1199089
286,2015:12:10,13:12:01,1412.0,2492.0,64307.2561578
287,2015:12:10,13:14:01,1410.04545455,2482.22727273,24268.0619
288,2015:12:10,13:16:01,1408.09090909,2472.45454545,24729.2168133
289,2015:12:10,13:18:01,1406.13636364,2462.68181818,32991.0203639
290,2015:12:10,13:20:01,1404.18181818,2452.90909091,41387.1010028
291,2015:12:10,13:22:01,1402.22727273,2443.13636364,38023.8054417
292,2015:12:10,13:24:01,1400.27272727,2433.36363636,39153.3258089
293,2015:12:10,13:26:01,1398.31818182,2423.59090909,37357.7071778
294,2015:12:10,13:28:01,1396.36363636,2413.81818182,73308.1522978
295,2015:12:10,13:30:01,1394.40909091,2404.04545455,59407.9223289
296,2015:12:10,13:32:01,1392.45454545,2394.27272727,31947.8450364
297,2015:12:10,13:34:01,1390.5,2384.5,21482.984208
298,2015:12:10,13:36:01,1388.54545455,2374.72727273,24076.3620569
299,2015:12:10,13:38:01,1386.59090909,2364.95454545,14536.2135111
300,2015:12:10,13:40:01,1384.63636364,2355.18181818,14808.8524853
301,2015:12:10,13:42:01,1382.68181818,2345.40909091,19987.2939413
302,2015:12:10,13:44:01,1380.72727273,2335.63636364,23543.0488422
303,2015:12:10,13:46:01,1378.77272727,2325.86363636,25114.5062178
304,2015:12:10,13:48:01,1376.81818182,2316.09090909,27505.2040822
305,2015:12:10,13:50:01,1374.86363636,2306.31818182,36806.5891822
306,2015:12:10,13:52:01,1372.90909091,2296.54545455,39942.4543413
307,2015:12:10,13:54:01,1370.95454545,2286.77272727,57661.9734556
308,2015:12:10,13:56:01,1369.0,2277.0,96528.6269056
309,2015:12:10,13:58:01,1300.0,2295.0,297611.180511
310,2015:12:10,14:00:01,1326.0,2295.0,251242.966027
311,2015:12:10,14:00:21,1327.0,2291.0,254030.686813
312,2015:12:10,14:00:41,1323.0,2288.0,277156.575867
313,2015:12:10,14:01:01,1317.0,2283.0,273898.255373
314,2015:12:10,14:01:21,1317.0,2276.0,261419.581907
315,2015:12:10,14:01:41,1328.0,2263.0,201519.444907
316,2015:12:10,14:02:01,1345.0,2256.0,189899.796114
317,2015:12:10,14:02:21,1339.0,2264.0,180616.775285
318,2015:12:10,14:02:41,1328.0,2262.0,177807.168583
319,2015:12:10,14:03:00,1317.0,2252.0,171096.096476
320,2015:12:10,14:03:20,1301.0,2239.0,169569.387374
321,2015:12:10,14:03:40,1318.0,2238.0,144050.131767
322,2015:12:10,14:03:59,1354.0,2246.0,148082.207667
323,2015:12:10,14:04:19,1342.0,2248.0,179120.179129
324,2015:12:10,14:04:39,1342.0,2254.0,155179.487969
325,2015:12:10,14:05:01,1333.0,2247.0,164953.369808
326,2015:12:10,14:05:21,1330.0,2247.0,156686.74135
327,2015:12:10,14:05:41,1326.0,2238.0,155169.042475
328,2015:12:10,14:06:01,1346.0,2238.0,148946.762097
329,2015:12:10,14:06:21,1350.0,2246.0,141309.390228
330,2015:12:10,14:06:41,1328.0,2248.0,141959.603903
331,2015:12:10,14:07:01,1298.0,2242.0,133046.309706
332,2015:12:10,14:07:21,1344.0,2288.0,129250.819706
333,2015:12:10,14:07:41,1320.0,2262.0,142603.828139
334,2015:12:10,14:08:01,1306.0,2270.0,138446.528031
335,2015:12:10,14:08:21,1291.0,2268.0,130968.173364
336,2015:12:10,14:08:41,1292.0,2253.0,119987.446275
337,2015:12:10,14:09:01,1300.25,2249.5,91617.6616156
338,2015:12:10,14:09:21,1308.5,2246.0,82638.9654512
339,2015:12:10,14:09:41,1316.75,2242.5,73146.1328245
340,2015:12:10,14:10:01,1325.0,2239.0,79049.0027389
341,2015:12:10,14:10:21,1322.86666667,2240.66666667,71722.5068389
342,2015:12:10,14:10:41,1320.73333333,2242.33333333,69991.3606139
343,2015:12:10,14:11:01,1318.6,2244.0,64411.8487806
344,2015:12:10,14:11:21,1316.46666667,2245.66666667,55089.5773911
345,2015:12:10,14:11:41,1314.33333333,2247.33333333,60383.2195861
346,2015:12:10,14:12:00,1312.2,2249.0,51520.7770533
347,2015:12:10,14:12:21,1310.06666667,2250.66666667,50320.5975889
348,2015:12:10,14:12:40,1307.93333333,2252.33333333,50441.7906956
349,2015:12:10,14:13:01,1305.8,2254.0,50806.1894289
350,2015:12:10,14:13:21,1303.66666667,2255.66666667,50113.6740844
351,2015:12:10,14:13:41,1301.53333333,2257.33333333,50809.72912
352,2015:12:10,14:14:00,1299.4,2259.0,52280.6873444
353,2015:12:10,14:14:20,1297.26666667,2260.66666667,50628.2130889
354,2015:12:10,14:14:40,1295.13333333,2262.33333333,58880.2643
355,2015:12:10,14:15:01,1293.0,2264.0,64443.5508889
356,2015:12:10,14:15:21,1280.0,2251.0,85172.165
357,2015:12:10,14:15:41,1286.0,2261.0,103013.176683
358,2015:12:10,14:16:01,1281.0,2255.0,115926.719681
359,2015:12:10,14:16:21,1326.0,2253.0,127088.766017
360,2015:12:10,14:16:41,1352.0,2230.0,129038.640183
361,2015:12:10,14:17:00,1350.0,2205.0,130841.459253
362,2015:12:10,14:17:20,1340.0,2198.0,132481.591803
363,2015:12:10,14:17:40,1353.0,2192.0,134772.034061
364,2015:12:10,14:18:00,1361.0,2208.0,130675.904825
365,2015:12:10,14:18:20,1352.0,2197.0,133511.510194
366,2015:12:10,14:18:40,1350.0,2199.0,135432.177261
367,2015:12:10,14:19:01,1341.0,2198.0,172610.100092
368,2015:12:10,14:19:21,1339.0,2193.0,128238.714103
369,2015:12:10,14:19:41,1334.0,2190.0,120156.622267
370,2015:12:10,14:20:01,1335.0,2187.0,115122.936939
371,2015:12:10,14:22:01,1342.65,2193.375,41301.9128778
372,2015:12:10,14:24:00,1350.3,2199.75,15461.5230844
373,2015:12:10,14:26:01,1357.95,2206.125,9851.31058134
374,2015:12:10,14:28:01,1365.6,2212.5,7113.88679467
375,2015:12:10,14:30:01,1373.25,2218.875,5430.10501405
376,2015:12:10,14:32:01,1380.9,2225.25,4232.49473222
377,2015:12:10,14:34:01,1388.55,2231.625,4239.53928667
378,2015:12:10,14:36:01,1396.2,2238.0,4807.84657889
379,2015:12:10,14:38:01,1403.85,2244.375,3363.65188836
380,2015:12:10,14:40:00,1411.5,2250.75,2575.73180722
381,2015:12:10,14:42:01,1419.15,2257.125,2650.17911333
382,2015:12:10,14:44:01,1426.8,2263.5,2144.77531422
383,2015:12:10,14:46:01,1434.45,2269.875,1606.28629333
384,2015:12:10,14:48:01,1442.1,2276.25,1291.19077756
385,2015:12:10,14:50:01,1449.75,2282.625,569.367924556
386,2015:12:10,14:52:01,1457.4,2289.0,697.325839467
387,2015:12:10,14:54:01,1465.05,2295.375,1270.69649389
388,2015:12:10,14:56:01,1472.7,2301.75,1629.19145467
389,2015:12:10,14:58:01,1480.35,2308.125,2442.89629013
390,2015:12:10,15:00:00,1488.0,2314.5,2134.2673636
391,2015:12:10,15:02:01,1495.65,2320.875,1273.44238933
392,2015:12:10,15:04:01,1503.3,2327.25,2008.57563978
393,2015:12:10,15:06:01,1510.95,2333.625,2292.87308667
394,2015:12:10,15:08:01,1518.6,2340.0,3847.58546204
395,2015:12:10,15:10:01,1526.25,2346.375,4634.17179956
396,2015:12:10,15:12:01,1533.9,2352.75,6540.31552278
397,2015:12:10,15:14:01,1541.55,2359.125,7984.57331129
398,2015:12:10,15:16:01,1549.2,2365.5,10461.0726329
399,2015:12:10,15:18:01,1556.85,2371.875,10459.5962978
400,2015:12:10,15:20:01,1564.5,2378.25,10969.5767049
401,2015:12:10,15:22:00,1572.15,2384.625,11051.0412791
402,2015:12:10,15:24:00,1579.8,2391.0,10178.8936756
403,2015:12:10,15:26:00,1587.45,2397.375,10095.668384
404,2015:12:10,15:28:00,1595.1,2403.75,9692.148936
405,2015:12:10,15:30:00,1602.75,2410.125,7777.13803555
406,2015:12:10,15:32:01,1610.4,2416.5,6978.38685778
407,2015:12:10,15:34:01,1618.05,2422.875,6999.77483555
408,2015:12:10,15:36:01,1625.7,2429.25,8118.456128
409,2015:12:10,15:38:01,1633.35,2435.625,12065.0183444
410,2015:12:10,15:40:01,1641.0,2442.0,15302.0553511
411,2015:12:10,15:42:00,1648.65,2448.375,26845.6622421
412,2015:12:10,15:44:01,1656.3,2454.75,31960.9276402
413,2015:12:10,15:46:01,1663.95,2461.125,15658.2041978
414,2015:12:10,15:48:01,1671.6,2467.5,15856.7701522
415,2015:12:10,15:50:01,1679.25,2473.875,18180.8550611
416,2015:12:10,15:52:01,1686.9,2480.25,14121.7415529
417,2015:12:10,15:54:01,1694.55,2486.625,8375.33414667
418,2015:12:10,15:56:01,1702.2,2493.0,17157.0627378
419,2015:12:10,15:58:00,1709.85,2499.375,25976.3666922
420,2015:12:10,16:00:01,1717.5,2505.75,22946.7896767
421,2015:12:10,16:00:21,1725.15,2512.125,22030.1739967
422,2015:12:10,16:00:41,1732.8,2518.5,21102.53674
423,2015:12:10,16:01:01,1740.45,2524.875,20638.3759456
424,2015:12:10,16:01:21,1748.1,2531.25,21716.9394878
425,2015:12:10,16:01:41,1755.75,2537.625,19786.2276889
426,2015:12:10,16:02:01,1763.4,2544.0,19556.7452333
427,2015:12:10,16:02:21,1771.05,2550.375,19281.4975067
428,2015:12:10,16:02:41,1778.7,2556.75,22996.2588942
429,2015:12:10,16:03:01,1786.35,2563.125,23694.8034645
430,2015:12:10,16:03:21,1794.0,2569.5,23278.5908949
431,2015:12:10,16:03:41,1801.65,2575.875,23599.0096384
432,2015:12:10,16:04:00,1809.3,2582.25,21665.1990267
433,2015:12:10,16:04:20,1816.95,2588.625,23712.6679282
434,2015:12:10,16:04:40,1824.6,2595.0,20038.35042
435,2015:12:10,16:05:00,1832.25,2601.375,20206.0267022
436,2015:12:10,16:05:20,1839.9,2607.75,20579.9427967
437,2015:12:10,16:05:40,1847.55,2614.125,20810.6149744
438,2015:12:10,16:06:01,1855.2,2620.5,20359.9940422
439,2015:12:10,16:06:21,1862.85,2626.875,20097.4510689
440,2015:12:10,16:06:41,1870.5,2633.25,20751.9433178
