Sl_No, Date, Time, Sun-X, Sun-Y, Luminance 
31,2015:12:05,08:02:01,1112.0,3690.0,90944.0817333
32,2015:12:05,08:04:01,1112.0,3682.0,115137.039357
33,2015:12:05,08:06:00,1113.0,3676.0,115373.872855
34,2015:12:05,08:08:01,1116.0,3669.0,118981.227654
35,2015:12:05,08:10:01,1120.0,3662.0,117678.595261
36,2015:12:05,08:12:01,1121.0,3655.0,113839.911822
37,2015:12:05,08:14:01,1122.0,3648.0,114346.936967
38,2015:12:05,08:16:01,1124.0,3641.0,113047.805133
39,2015:12:05,08:18:00,1127.0,3635.0,112980.566032
40,2015:12:05,08:20:01,1129.0,3630.0,132552.573682
41,2015:12:05,08:22:01,1131.0,3623.0,133649.722516
42,2015:12:05,08:24:01,1132.0,3617.0,134763.500192
43,2015:12:05,08:26:01,1133.0,3610.0,133793.914528
44,2015:12:05,08:28:01,1136.0,3604.0,130800.409812
45,2015:12:05,08:30:01,1141.0,3594.0,129830.299644
46,2015:12:05,08:32:01,1142.0,3585.0,128064.640279
47,2015:12:05,08:34:01,1145.0,3576.0,130711.259122
48,2015:12:05,08:36:01,1147.0,3570.0,132654.540507
49,2015:12:05,08:38:01,1146.0,3566.0,130281.026304
50,2015:12:05,08:40:01,1147.0,3559.0,128680.85339
51,2015:12:05,08:42:00,1148.0,3553.0,127131.158983
52,2015:12:05,08:44:01,1150.0,3548.0,127215.001244
53,2015:12:05,08:46:01,1153.0,3540.0,127337.731408
54,2015:12:05,08:48:00,1155.0,3533.0,128897.385609
55,2015:12:05,08:50:00,1157.0,3528.0,158643.789558
56,2015:12:05,08:52:01,1159.0,3521.0,157399.454607
57,2015:12:05,08:54:01,1162.0,3510.0,155810.480447
58,2015:12:05,08:56:00,1163.0,3504.0,156883.339573
59,2015:12:05,08:58:01,1164.0,3500.0,157535.737584
60,2015:12:05,09:00:01,1165.0,3494.0,156846.536458
61,2015:12:05,09:02:02,1168.0,3487.0,154689.593378
62,2015:12:05,09:04:01,1170.0,3478.0,158739.339311
63,2015:12:05,09:06:01,1171.0,3471.0,156069.32392
64,2015:12:05,09:08:02,1173.0,3464.0,154763.196851
65,2015:12:05,09:10:01,1174.0,3458.0,155234.46806
66,2015:12:05,09:12:01,1175.0,3449.0,155817.760896
67,2015:12:05,09:14:01,1175.0,3441.0,152060.967202
68,2015:12:05,09:16:01,1178.0,3436.0,128728.057664
69,2015:12:05,09:18:01,1180.0,3426.0,148881.161911
70,2015:12:05,09:20:01,1181.0,3417.0,157625.150089
71,2015:12:05,09:22:01,1189.0,3424.0,145377.019776
72,2015:12:05,09:24:01,1185.0,3404.0,156426.181304
73,2015:12:05,09:26:02,1191.0,3396.0,155498.458884
74,2015:12:05,09:28:01,1210.0,3385.0,154168.071987
75,2015:12:05,09:30:01,1191.0,3381.0,151659.185331
76,2015:12:05,09:32:01,1192.0,3374.0,145996.798524
77,2015:12:05,09:34:02,1191.0,3347.0,154672.074071
78,2015:12:05,09:36:01,1200.0,3364.0,151594.60776
79,2015:12:05,09:38:01,1204.0,3353.0,190246.4243
80,2015:12:05,09:40:01,1197.0,3344.0,178485.269072
81,2015:12:05,09:42:01,1203.0,3335.0,157943.871609
82,2015:12:05,09:44:01,1206.0,3325.0,154616.890996
83,2015:12:05,09:46:02,1205.0,3317.0,150457.231493
84,2015:12:05,09:48:01,1205.0,3309.0,179171.887606
85,2015:12:05,09:50:01,1209.0,3299.0,154227.661311
86,2015:12:05,09:52:01,1208.0,3291.0,151119.642982
87,2015:12:05,09:54:02,1209.0,3283.0,176296.050781
88,2015:12:05,09:56:02,1211.0,3274.0,219604.675093
89,2015:12:05,09:58:01,1215.0,3267.0,211763.463289
90,2015:12:05,10:00:02,1217.0,3260.0,221445.727225
91,2015:12:05,10:00:22,1218.0,3259.0,231080.390724
92,2015:12:05,10:00:42,1217.0,3270.0,185571.963728
93,2015:12:05,10:01:01,1210.0,3256.0,187187.743131
94,2015:12:05,10:01:21,1218.0,3254.0,182750.552706
95,2015:12:05,10:01:41,1218.0,3253.0,181949.701219
96,2015:12:05,10:02:01,1217.0,3252.0,181976.962828
97,2015:12:05,10:02:21,1217.0,3251.0,179158.474447
98,2015:12:05,10:02:41,1217.0,3250.0,177199.711158
99,2015:12:05,10:03:02,1217.0,3249.0,177262.522031
100,2015:12:05,10:03:22,1217.0,3247.0,177442.341683
101,2015:12:05,10:03:42,1217.0,3246.0,177727.256739
102,2015:12:05,10:04:02,1218.0,3245.0,177280.241769
103,2015:12:05,10:04:22,1219.0,3244.0,173571.937817
104,2015:12:05,10:04:41,1219.0,3243.0,167054.552817
105,2015:12:05,10:05:00,1219.0,3242.0,173278.849747
106,2015:12:05,10:05:20,1219.0,3241.0,146467.875838
107,2015:12:05,10:05:40,1219.0,3240.0,145390.212367
108,2015:12:05,10:06:01,1220.0,3239.0,171423.297589
109,2015:12:05,10:06:22,1220.0,3238.0,171607.953011
110,2015:12:05,10:06:41,1220.0,3237.0,229175.160114
111,2015:12:05,10:07:02,1213.0,3254.0,241433.404366
112,2015:12:05,10:07:22,1202.0,3238.0,191535.520292
113,2015:12:05,10:07:42,1221.0,3233.0,177485.467392
114,2015:12:05,10:08:02,1222.0,3232.0,222271.155598
115,2015:12:05,10:08:21,1222.0,3230.0,178702.244256
116,2015:12:05,10:08:41,1221.0,3242.0,232378.031719
117,2015:12:05,10:09:01,1211.0,3231.0,181923.68585
118,2015:12:05,10:09:21,1220.0,3228.0,238501.024146
119,2015:12:05,10:09:41,1219.0,3236.0,182463.041269
120,2015:12:05,10:10:02,1213.0,3225.0,241948.821564
121,2015:12:05,10:10:22,1221.0,3227.0,238364.842724
122,2015:12:05,10:10:42,1216.0,3227.0,239657.29242
123,2015:12:05,10:11:01,1221.0,3221.0,232751.23035
124,2015:12:05,10:11:21,1222.0,3219.0,223389.714244
125,2015:12:05,10:11:41,1222.0,3217.0,221320.351154
126,2015:12:05,10:12:01,1225.0,3219.0,227459.660644
127,2015:12:05,10:12:22,1221.0,3217.0,185268.046914
128,2015:12:05,10:12:41,1228.0,3214.0,167778.494647
129,2015:12:05,10:13:01,1220.0,3222.0,256036.649536
130,2015:12:05,10:13:21,1208.0,3191.0,123225.753156
131,2015:12:05,10:13:41,1224.0,3136.0,92920.1526293
132,2015:12:05,10:14:01,1252.0,3220.0,126862.370218
133,2015:12:05,10:14:21,1228.0,3206.0,148769.408027
134,2015:12:05,10:14:41,1234.0,3181.0,135283.824389
135,2015:12:05,10:15:01,1240.0,3160.0,84144.5198187
136,2015:12:05,10:15:24,1253.75,3171.0,64085.162224
137,2015:12:05,10:15:41,1267.5,3182.0,50430.2372516
138,2015:12:05,10:16:01,1281.25,3193.0,52598.8263324
139,2015:12:05,10:16:22,1295.0,3204.0,82344.230384
140,2015:12:05,10:16:42,1236.0,3191.0,118050.202207
141,2015:12:05,10:17:02,1202.0,3201.0,132668.827096
142,2015:12:05,10:17:22,1181.0,3161.0,120837.625142
143,2015:12:05,10:17:42,1237.0,3206.0,145277.72388
144,2015:12:05,10:18:01,1232.0,3180.0,253074.821643
145,2015:12:05,10:18:22,1230.0,3190.0,244010.266581
146,2015:12:05,10:18:42,1234.0,3181.0,135208.784936
147,2015:12:05,10:19:01,1223.0,3183.0,152734.662029
148,2015:12:05,10:19:21,1224.0,3188.0,160011.985376
149,2015:12:05,10:19:41,1215.0,3180.0,160429.713233
150,2015:12:05,10:20:02,1234.0,3189.0,245673.57157
151,2015:12:05,10:22:01,1268.0,3198.0,107760.733813
152,2015:12:05,10:24:01,1228.0,3166.0,178213.229639
153,2015:12:05,10:26:02,1231.0,3157.0,220794.117632
154,2015:12:05,10:28:02,1235.0,3184.0,144286.422464
155,2015:12:05,10:30:01,1232.0,3139.0,271760.652724
156,2015:12:05,10:32:01,1230.0,3131.0,227178.195474
157,2015:12:05,10:34:01,1238.0,3149.0,151312.461653
158,2015:12:05,10:36:01,1235.0,3115.0,177344.622444
159,2015:12:05,10:38:02,1232.0,3100.0,179678.297803
160,2015:12:05,10:40:01,1234.0,3091.0,210142.060811
161,2015:12:05,10:42:01,1240.0,3084.0,247205.083276
162,2015:12:05,10:44:02,1239.0,3076.0,256219.929658
163,2015:12:05,10:46:01,1238.0,3065.0,199871.703335
164,2015:12:05,10:48:01,1241.0,3056.0,202447.058126
165,2015:12:05,10:50:01,1243.0,3046.0,205180.096363
166,2015:12:05,10:52:02,1245.0,3038.0,168787.994906
167,2015:12:05,10:54:01,1244.0,3030.0,214767.480519
168,2015:12:05,10:56:01,1247.0,3024.0,216111.265326
169,2015:12:05,10:58:01,1249.0,3016.0,216480.223516
170,2015:12:05,11:00:01,1250.0,3007.0,207925.36614
171,2015:12:05,11:02:01,1254.0,3003.0,206509.882862
172,2015:12:05,11:04:01,1254.0,2997.0,203382.101092
173,2015:12:05,11:06:01,1250.0,2989.0,173024.182172
174,2015:12:05,11:08:01,1249.0,2980.0,176786.464653
175,2015:12:05,11:10:01,1248.0,2973.0,175550.448153
176,2015:12:05,11:12:01,1250.0,2968.0,173797.550272
177,2015:12:05,11:14:02,1262.0,2962.0,131255.100867
178,2015:12:05,11:16:01,1260.0,2946.0,222497.576693
179,2015:12:05,11:18:01,1257.0,2939.0,206471.653938
180,2015:12:05,11:20:01,1256.0,2930.0,209754.615328
181,2015:12:05,11:22:02,1256.0,2921.0,206493.749269
182,2015:12:05,11:24:01,1258.0,2913.0,206978.618425
183,2015:12:05,11:26:01,1258.0,2908.0,205479.469365
184,2015:12:05,11:28:01,1261.0,2901.0,210197.859168
185,2015:12:05,11:30:01,1265.0,2894.0,199492.62245
186,2015:12:05,11:32:01,1266.0,2884.0,199006.388299
187,2015:12:05,11:34:01,1261.0,2880.0,211266.337116
188,2015:12:05,11:36:01,1258.0,2871.0,206644.798873
189,2015:12:05,11:38:01,1264.0,2858.0,205796.882933
190,2015:12:05,11:40:01,1259.0,2855.0,234794.585696
191,2015:12:05,11:42:01,1263.0,2843.0,207717.903573
192,2015:12:05,11:44:01,1262.0,2839.0,208749.64187
193,2015:12:05,11:46:01,1263.0,2829.0,212166.010372
194,2015:12:05,11:48:01,1284.0,2824.0,118547.545967
195,2015:12:05,11:50:01,1318.0,2795.0,103481.508649
196,2015:12:05,11:52:01,1267.0,2804.0,267327.997098
197,2015:12:05,11:54:02,1270.0,2809.0,218250.195442
198,2015:12:05,11:56:02,1278.0,2781.0,183035.304339
199,2015:12:05,11:58:01,1277.0,2775.0,274309.769431
200,2015:12:05,12:00:01,1278.0,2771.0,206591.971019
201,2015:12:05,12:00:21,1282.0,2769.0,116813.894858
202,2015:12:05,12:00:41,1268.0,2761.0,71613.4265356
203,2015:12:05,12:01:01,1262.0,2755.0,64428.3318778
204,2015:12:05,12:01:21,1266.0,2738.0,64297.4192083
205,2015:12:05,12:01:41,1255.0,2723.0,59548.2493167
206,2015:12:05,12:02:02,1257.9,2729.2,56483.3187056
207,2015:12:05,12:02:22,1260.8,2735.4,49572.4999956
208,2015:12:05,12:02:42,1263.7,2741.6,53812.5682778
209,2015:12:05,12:03:02,1266.6,2747.8,51092.6897556
210,2015:12:05,12:03:22,1269.5,2754.0,53390.4391956
211,2015:12:05,12:03:42,1272.4,2760.2,57581.1456511
212,2015:12:05,12:04:01,1275.3,2766.4,60409.1248156
213,2015:12:05,12:04:21,1278.2,2772.6,67344.8862067
214,2015:12:05,12:04:41,1281.1,2778.8,73435.4970267
215,2015:12:05,12:05:01,1284.0,2785.0,83350.0871933
216,2015:12:05,12:05:21,1289.0,2777.0,110754.531603
217,2015:12:05,12:05:41,1290.0,2774.0,128067.718864
218,2015:12:05,12:06:01,1288.0,2757.0,156791.192478
219,2015:12:05,12:06:21,1287.0,2751.0,210532.254432
220,2015:12:05,12:06:41,1288.0,2743.0,221492.632729
221,2015:12:05,12:07:02,1290.0,2732.0,190513.222347
222,2015:12:05,12:07:21,1287.0,2719.0,131240.839906
223,2015:12:05,12:07:41,1287.0,2708.0,115831.743072
224,2015:12:05,12:08:02,1287.0,2692.0,109662.485983
225,2015:12:05,12:08:22,1292.0,2683.0,97651.7449056
226,2015:12:05,12:08:42,1308.0,2669.0,83495.7499583
227,2015:12:05,12:09:01,1305.15,2672.35,71035.1858083
228,2015:12:05,12:09:21,1302.3,2675.7,62038.9599806
229,2015:12:05,12:09:41,1299.45,2679.05,59078.6985389
230,2015:12:05,12:10:02,1296.6,2682.4,58322.7272694
231,2015:12:05,12:10:22,1293.75,2685.75,59325.6929778
232,2015:12:05,12:10:42,1290.9,2689.1,59285.4243278
233,2015:12:05,12:11:01,1288.05,2692.45,48184.5955422
234,2015:12:05,12:11:21,1285.2,2695.8,61997.40125
235,2015:12:05,12:11:41,1282.35,2699.15,65704.3863972
236,2015:12:05,12:12:02,1279.5,2702.5,73655.9344194
237,2015:12:05,12:12:22,1276.65,2705.85,75242.1325444
238,2015:12:05,12:12:42,1273.8,2709.2,81672.34255
239,2015:12:05,12:13:01,1270.95,2712.55,70873.0994667
240,2015:12:05,12:13:21,1268.1,2715.9,81535.2612333
241,2015:12:05,12:13:41,1265.25,2719.25,71931.7034733
242,2015:12:05,12:14:01,1262.4,2722.6,92797.879325
243,2015:12:05,12:14:21,1259.55,2725.95,96596.8625417
244,2015:12:05,12:14:41,1256.7,2729.3,98195.1681084
245,2015:12:05,12:15:01,1253.85,2732.65,96797.0531695
246,2015:12:05,12:15:21,1251.0,2736.0,98491.2382389
247,2015:12:05,12:15:41,1251.0,2731.0,126448.748377
248,2015:12:05,12:16:01,1258.0,2719.0,137692.600935
249,2015:12:05,12:16:21,1342.0,2722.0,158118.127513
250,2015:12:05,12:16:41,1300.0,2743.0,155466.373116
251,2015:12:05,12:17:00,1304.0,2727.0,161686.954944
252,2015:12:05,12:17:20,1298.0,2715.0,173722.443829
253,2015:12:05,12:17:40,1302.0,2700.0,164609.698589
254,2015:12:05,12:18:00,1296.0,2689.0,275765.09308
255,2015:12:05,12:18:20,1294.0,2685.0,268930.208311
256,2015:12:05,12:18:40,1292.0,2684.0,288220.23988
257,2015:12:05,12:19:02,1293.0,2687.0,277858.677791
258,2015:12:05,12:19:22,1292.0,2687.0,268975.642711
259,2015:12:05,12:19:42,1292.0,2685.0,265844.503667
260,2015:12:05,12:20:01,1291.0,2684.0,261682.66388
261,2015:12:05,12:22:01,1289.0,2678.0,259666.241773
262,2015:12:05,12:24:01,1288.0,2670.0,264145.286813
263,2015:12:05,12:26:01,1290.0,2664.0,268906.305213
264,2015:12:05,12:28:01,1293.0,2653.0,271016.030498
265,2015:12:05,12:30:01,1289.0,2646.0,274385.605684
266,2015:12:05,12:32:02,1288.0,2647.0,167690.315108
267,2015:12:05,12:34:01,1292.0,2630.0,289497.050373
268,2015:12:05,12:36:02,1293.0,2621.0,271212.932138
269,2015:12:05,12:38:01,1295.0,2612.0,272352.95652
270,2015:12:05,12:40:01,1297.0,2605.0,273608.821436
271,2015:12:05,12:42:01,1300.0,2597.0,211661.862325
272,2015:12:05,12:44:02,1312.0,2598.0,204972.736889
273,2015:12:05,12:46:01,1365.0,2539.0,61395.1035155
274,2015:12:05,12:48:01,1367.66666667,2551.66666667,57649.2380311
275,2015:12:05,12:50:02,1370.33333333,2564.33333333,52278.9188622
276,2015:12:05,12:52:01,1373.0,2577.0,68209.7336055
277,2015:12:05,12:54:02,1307.0,2551.0,216534.708356
278,2015:12:05,12:56:01,1300.0,2546.0,242389.72256
279,2015:12:05,12:58:01,1297.0,2537.0,228679.679847
280,2015:12:05,13:00:01,1372.0,2500.0,50989.8494556
281,2015:12:05,13:02:01,1348.0,2477.0,58187.3689778
282,2015:12:05,13:04:01,1330.5,2498.5,51799.3868755
283,2015:12:05,13:06:01,1313.0,2520.0,74738.7850156
284,2015:12:05,13:08:01,1300.0,2495.0,286023.275747
285,2015:12:05,13:10:01,1317.66666667,2484.0,86767.0790187
286,2015:12:05,13:12:01,1335.33333333,2473.0,60396.7417667
287,2015:12:05,13:14:01,1353.0,2462.0,53374.33774
288,2015:12:05,13:16:01,1355.0,2408.0,71115.4977222
289,2015:12:05,13:18:01,1344.0,2431.0,83450.7444
290,2015:12:05,13:20:01,1261.0,2424.0,83786.2863089
291,2015:12:05,13:22:01,1268.85714286,2418.0,44919.1613707
292,2015:12:05,13:24:01,1276.71428571,2412.0,45050.37554
293,2015:12:05,13:26:01,1284.57142857,2406.0,36877.3709844
294,2015:12:05,13:28:01,1292.42857143,2400.0,37936.6033822
295,2015:12:05,13:30:01,1300.28571429,2394.0,34093.0075689
296,2015:12:05,13:32:01,1308.14285714,2388.0,57896.0628722
297,2015:12:05,13:34:01,1316.0,2382.0,274169.758533
298,2015:12:05,13:36:01,1325.0,2368.0,223243.920501
299,2015:12:05,13:38:01,1317.0,2367.0,279715.131849
300,2015:12:05,13:40:01,1335.0,2360.0,288236.456244
301,2015:12:05,13:42:01,1322.0,2366.0,221983.787033
302,2015:12:05,13:44:01,1325.0,2336.0,231404.855022
303,2015:12:05,13:46:01,1318.0,2336.0,289303.912831
304,2015:12:05,13:48:01,1318.0,2326.0,287182.414533
305,2015:12:05,13:50:01,1323.0,2312.0,288253.256422
306,2015:12:05,13:52:01,1327.0,2308.0,239761.70955
307,2015:12:05,13:54:01,1326.0,2291.0,217092.206862
308,2015:12:05,13:56:01,1336.0,2279.0,249319.375367
309,2015:12:05,13:58:01,1358.0,2254.0,104274.603444
310,2015:12:05,14:00:01,1362.04524887,2253.49321267,15309.78537
311,2015:12:05,14:00:21,1366.09049774,2252.98642534,12586.4650967
312,2015:12:05,14:00:41,1370.13574661,2252.47963801,11228.1045189
313,2015:12:05,14:01:01,1374.18099548,2251.97285068,7757.32145955
314,2015:12:05,14:01:21,1378.22624434,2251.46606335,6730.26599111
315,2015:12:05,14:01:41,1382.27149321,2250.95927602,6208.85361156
316,2015:12:05,14:02:01,1386.31674208,2250.45248869,4820.62290844
317,2015:12:05,14:02:21,1390.36199095,2249.94570136,3875.71044089
318,2015:12:05,14:02:41,1394.40723982,2249.43891403,3060.711536
319,2015:12:05,14:03:01,1398.45248869,2248.9321267,2403.57237404
320,2015:12:05,14:03:21,1402.49773756,2248.42533937,2218.11205191
321,2015:12:05,14:03:41,1406.54298643,2247.91855204,1957.53320667
322,2015:12:05,14:04:01,1410.58823529,2247.41176471,1974.75027055
323,2015:12:05,14:04:21,1414.63348416,2246.90497738,2178.97062667
324,2015:12:05,14:04:41,1418.67873303,2246.39819005,1804.58036444
325,2015:12:05,14:05:01,1422.7239819,2245.89140271,1693.29598355
326,2015:12:05,14:05:21,1426.76923077,2245.38461538,1786.50766355
327,2015:12:05,14:05:41,1430.81447964,2244.87782805,1572.82824222
328,2015:12:05,14:06:01,1434.85972851,2244.37104072,1341.38289244
329,2015:12:05,14:06:22,1438.90497738,2243.86425339,1076.60285547
330,2015:12:05,14:06:41,1442.95022624,2243.35746606,1021.87807858
331,2015:12:05,14:07:01,1446.99547511,2242.85067873,1029.24283484
332,2015:12:05,14:07:21,1451.04072398,2242.3438914,1146.49406622
333,2015:12:05,14:07:41,1455.08597285,2241.83710407,1171.68752178
334,2015:12:05,14:08:01,1459.13122172,2241.33031674,1138.35087378
335,2015:12:05,14:08:21,1463.17647059,2240.82352941,1124.38122622
336,2015:12:05,14:08:41,1467.22171946,2240.31674208,1021.65176889
337,2015:12:05,14:09:01,1471.26696833,2239.80995475,1118.24535787
338,2015:12:05,14:09:21,1475.31221719,2239.30316742,1134.24278969
339,2015:12:05,14:09:41,1479.35746606,2238.79638009,1264.94212302
340,2015:12:05,14:10:01,1483.40271493,2238.28959276,1469.63439378
341,2015:12:05,14:10:21,1487.4479638,2237.78280543,1559.16199022
342,2015:12:05,14:10:41,1491.49321267,2237.2760181,1654.99987156
343,2015:12:05,14:11:01,1495.53846154,2236.76923077,1575.88044933
344,2015:12:05,14:11:21,1499.58371041,2236.26244344,1493.96300444
345,2015:12:05,14:11:41,1503.62895928,2235.75565611,1523.94223289
346,2015:12:05,14:12:01,1507.67420814,2235.24886878,1466.30317511
347,2015:12:05,14:12:22,1511.71945701,2234.74208145,1302.64609244
348,2015:12:05,14:12:41,1515.76470588,2234.23529412,1365.31456933
349,2015:12:05,14:13:01,1519.80995475,2233.72850679,1374.934484
350,2015:12:05,14:13:21,1523.85520362,2233.22171946,1745.50735444
351,2015:12:05,14:13:41,1527.90045249,2232.71493213,2032.69897889
352,2015:12:05,14:14:01,1531.94570136,2232.2081448,2190.21026444
353,2015:12:05,14:14:21,1535.99095023,2231.70135747,2340.52761111
354,2015:12:05,14:14:41,1540.0361991,2231.19457014,2406.57911333
355,2015:12:05,14:15:01,1544.08144796,2230.68778281,2485.06460667
356,2015:12:05,14:15:22,1548.12669683,2230.18099548,2650.38332333
357,2015:12:05,14:15:42,1552.1719457,2229.67420814,2970.67762722
358,2015:12:05,14:16:01,1556.21719457,2229.16742081,2999.96411222
359,2015:12:05,14:16:22,1560.26244344,2228.66063348,3291.72726778
360,2015:12:05,14:16:42,1564.30769231,2228.15384615,3272.10934389
361,2015:12:05,14:17:01,1568.35294118,2227.64705882,3822.63094833
362,2015:12:05,14:17:21,1572.39819005,2227.14027149,4115.94993611
363,2015:12:05,14:17:41,1576.44343891,2226.63348416,4082.24026389
364,2015:12:05,14:18:21,1580.48868778,2226.12669683,4549.91688389
365,2015:12:05,14:18:41,1584.53393665,2225.6199095,4795.94228778
366,2015:12:05,14:19:01,1588.57918552,2225.11312217,4874.232875
367,2015:12:05,14:19:21,1592.62443439,2224.60633484,4961.16945833
368,2015:12:05,14:19:41,1596.66968326,2224.09954751,4941.84736944
369,2015:12:05,14:20:02,1600.71493213,2223.59276018,5096.55583278
370,2015:12:05,14:22:01,1604.760181,2223.08597285,7055.65467093
371,2015:12:05,14:24:01,1608.80542986,2222.57918552,9937.39299022
372,2015:12:05,14:26:01,1612.85067873,2222.07239819,9317.83431644
373,2015:12:05,14:28:01,1616.8959276,2221.56561086,10130.897736
374,2015:12:05,14:30:01,1620.94117647,2221.05882353,10649.0745849
375,2015:12:05,14:32:01,1624.98642534,2220.5520362,13191.3691733
376,2015:12:05,14:34:01,1629.03167421,2220.04524887,13613.9539344
377,2015:12:05,14:36:01,1633.07692308,2219.53846154,14141.8445967
378,2015:12:05,14:38:01,1637.12217195,2219.03167421,13930.0885356
379,2015:12:05,14:40:01,1641.16742081,2218.52488688,15122.1165789
380,2015:12:05,14:42:01,1645.21266968,2218.01809955,15769.2681433
381,2015:12:05,14:44:01,1649.25791855,2217.51131222,15830.9095511
382,2015:12:05,14:46:01,1653.30316742,2217.00452489,15763.1262667
383,2015:12:05,14:48:01,1657.34841629,2216.49773756,14899.4027667
384,2015:12:05,14:50:01,1661.39366516,2215.99095023,15426.3137067
385,2015:12:05,14:52:01,1665.43891403,2215.4841629,14565.2475989
386,2015:12:05,14:54:00,1669.4841629,2214.97737557,17046.1134948
387,2015:12:05,14:56:01,1673.52941176,2214.47058824,12887.0493656
388,2015:12:05,14:58:01,1677.57466063,2213.9638009,13139.6332878
389,2015:12:05,15:00:01,1681.6199095,2213.45701357,13376.2782178
390,2015:12:05,15:02:01,1685.66515837,2212.95022624,13185.1148367
391,2015:12:05,15:04:00,1689.71040724,2212.44343891,13024.5246611
392,2015:12:05,15:06:01,1693.75565611,2211.93665158,12262.5718767
393,2015:12:05,15:08:01,1697.80090498,2211.42986425,9901.00985866
394,2015:12:05,15:10:01,1701.84615385,2210.92307692,11441.8969556
395,2015:12:05,15:12:00,1705.89140271,2210.41628959,11022.5705511
396,2015:12:05,15:14:00,1709.93665158,2209.90950226,12453.4596204
397,2015:12:05,15:16:01,1713.98190045,2209.40271493,9531.09183644
398,2015:12:05,15:18:01,1718.02714932,2208.8959276,6690.71999667
399,2015:12:05,15:20:01,1722.07239819,2208.38914027,4753.62226222
400,2015:12:05,15:22:01,1726.11764706,2207.88235294,4320.51792356
401,2015:12:05,15:24:01,1730.16289593,2207.37556561,4404.45454134
402,2015:12:05,15:26:01,1734.2081448,2206.86877828,4752.43844534
403,2015:12:05,15:28:01,1738.25339367,2206.36199095,5911.79161333
404,2015:12:05,15:30:00,1742.29864253,2205.85520362,5349.13476267
405,2015:12:05,15:32:01,1746.3438914,2205.34841629,5726.11328995
406,2015:12:05,15:34:01,1750.38914027,2204.84162896,5792.79700267
407,2015:12:05,15:36:01,1754.43438914,2204.33484163,5893.36994611
408,2015:12:05,15:38:01,1758.47963801,2203.8280543,8723.74803982
409,2015:12:05,15:40:01,1762.52488688,2203.32126697,8860.81269831
410,2015:12:05,15:42:01,1766.57013575,2202.81447964,9267.6272
411,2015:12:05,15:44:01,1770.61538462,2202.30769231,8764.89632284
412,2015:12:05,15:46:01,1774.66063348,2201.80090498,9028.92960711
413,2015:12:05,15:48:01,1778.70588235,2201.29411765,10540.9320151
414,2015:12:05,15:50:00,1782.75113122,2200.78733032,10152.8820924
415,2015:12:05,15:52:01,1786.79638009,2200.28054299,10560.1819218
416,2015:12:05,15:54:01,1790.84162896,2199.77375566,9299.71990489
417,2015:12:05,15:56:01,1794.88687783,2199.26696833,9973.30586311
418,2015:12:05,15:58:01,1798.9321267,2198.760181,10041.567272
419,2015:12:05,16:00:01,1802.97737557,2198.25339367,9750.03256
420,2015:12:05,16:00:21,1807.02262443,2197.74660633,9752.54296267
421,2015:12:05,16:00:41,1811.0678733,2197.239819,9978.05951378
422,2015:12:05,16:01:00,1815.11312217,2196.73303167,9974.07379555
423,2015:12:05,16:01:20,1819.15837104,2196.22624434,10613.2262462
424,2015:12:05,16:01:40,1823.20361991,2195.71945701,10705.7639236
425,2015:12:05,16:02:01,1827.24886878,2195.21266968,10915.2012542
426,2015:12:05,16:02:21,1831.29411765,2194.70588235,11535.1500942
