Sl_No, Date, Time, Sun-X, Sun-Y, Luminance 
252,2015:12:12,12:17:20,1271.0,2710.0,264938.825933
253,2015:12:12,12:17:40,1270.0,2708.0,265786.787542
254,2015:12:12,12:18:00,1270.0,2707.0,264532.640147
255,2015:12:12,12:18:20,1270.0,2705.0,260755.424093
256,2015:12:12,12:18:40,1270.0,2703.0,253454.887173
257,2015:12:12,12:19:00,1269.0,2702.0,255089.482436
258,2015:12:12,12:19:20,1269.0,2701.0,256482.387342
259,2015:12:12,12:19:41,1270.0,2700.0,260836.136551
260,2015:12:12,12:20:00,1270.0,2700.0,264734.048298
261,2015:12:12,12:22:01,1285.0,2693.0,277875.290729
262,2015:12:12,12:24:00,1293.0,2680.0,265178.851356
263,2015:12:12,12:26:01,1286.0,2675.0,284581.497756
264,2015:12:12,12:28:01,1282.0,2670.0,292423.430178
265,2015:12:12,12:30:01,1274.0,2654.0,287440.159049
266,2015:12:12,12:32:01,1272.0,2649.0,265740.469773
267,2015:12:12,12:34:01,1278.0,2640.0,259446.833609
268,2015:12:12,12:36:00,1278.0,2632.0,250509.630876
269,2015:12:12,12:38:01,1275.0,2629.0,255299.186129
270,2015:12:12,12:40:01,1273.0,2615.0,260059.694787
271,2015:12:12,12:42:01,1281.0,2608.0,259840.3842
272,2015:12:12,12:44:00,1298.0,2615.0,243012.715916
273,2015:12:12,12:46:00,1285.0,2591.0,168601.046611
274,2015:12:12,12:48:01,1301.0,2582.0,170138.355725
275,2015:12:12,12:50:00,1273.0,2573.0,187070.868885
276,2015:12:12,12:52:00,1280.5,2567.5,62827.9293528
277,2015:12:12,12:54:00,1288.0,2562.0,63907.081
278,2015:12:12,12:56:01,1295.5,2556.5,110528.464583
279,2015:12:12,12:58:01,1303.0,2551.0,153056.506905
280,2015:12:12,13:00:00,1291.0,2560.0,113175.669223
281,2015:12:12,13:02:01,1279.0,2569.0,147789.581145
282,2015:12:12,13:04:01,1298.0,2539.0,157535.4399
283,2015:12:12,13:06:01,1272.0,2517.0,152072.19957
284,2015:12:12,13:08:01,1309.0,2503.0,284136.274458
285,2015:12:12,13:10:01,1297.0,2485.0,251629.815724
286,2015:12:12,13:12:01,1316.0,2503.0,195244.664612
287,2015:12:12,13:14:01,1310.0,2481.0,151109.372383
288,2015:12:12,13:16:01,1322.0,2487.0,140864.147103
289,2015:12:12,13:18:01,1321.0,2456.0,189313.301991
290,2015:12:12,13:20:01,1318.0,2463.0,177829.978219
291,2015:12:12,13:22:01,1301.0,2451.0,312449.011924
292,2015:12:12,13:24:01,1296.0,2444.0,311187.262884
293,2015:12:12,13:26:01,1300.0,2434.0,277833.594978
294,2015:12:12,13:28:01,1317.0,2415.0,269087.445711
295,2015:12:12,13:30:01,1302.0,2402.0,291793.081587
296,2015:12:12,13:32:01,1294.0,2403.0,341279.528767
297,2015:12:12,13:34:01,1299.0,2397.0,316212.43495
298,2015:12:12,13:36:01,1306.0,2387.0,304692.655567
299,2015:12:12,13:38:01,1303.0,2380.0,249077.036053
300,2015:12:12,13:40:01,1311.0,2360.0,110338.874092
301,2015:12:12,13:42:00,1306.0,2370.0,279425.564858
302,2015:12:12,13:44:01,1307.0,2355.0,143398.467756
303,2015:12:12,13:46:01,1321.0,2364.0,187670.465011
304,2015:12:12,13:48:00,1305.0,2315.0,120218.181453
305,2015:12:12,13:50:01,1307.0,2324.0,289591.508409
306,2015:12:12,13:52:01,1318.0,2326.0,273220.365422
307,2015:12:12,13:54:01,1365.0,2282.0,186315.422827
308,2015:12:12,13:56:01,1313.0,2301.0,282517.228996
309,2015:12:12,13:58:01,1307.0,2297.0,283292.937738
310,2015:12:12,14:00:01,1311.0,2291.0,280372.002867
311,2015:12:12,14:00:21,1312.0,2288.0,272408.427942
312,2015:12:12,14:00:41,1311.0,2286.0,280228.701382
313,2015:12:12,14:01:01,1312.0,2283.0,278704.350382
314,2015:12:12,14:01:21,1310.0,2281.0,267381.239653
315,2015:12:12,14:01:41,1309.0,2279.0,272310.270542
316,2015:12:12,14:02:00,1310.0,2278.0,265341.113698
317,2015:12:12,14:02:20,1309.0,2277.0,263181.500907
318,2015:12:12,14:02:40,1310.0,2276.0,258350.18044
319,2015:12:12,14:03:01,1309.0,2275.0,262639.711276
320,2015:12:12,14:03:21,1310.0,2273.0,257799.008627
321,2015:12:12,14:03:41,1314.0,2269.0,265958.075044
322,2015:12:12,14:04:01,1323.0,2273.0,270595.537489
323,2015:12:12,14:04:21,1317.0,2276.0,283107.93484
324,2015:12:12,14:04:41,1319.0,2284.0,275611.767667
325,2015:12:12,14:05:01,1313.0,2283.0,288336.075578
326,2015:12:12,14:05:21,1316.0,2283.0,287442.741413
327,2015:12:12,14:05:41,1307.0,2280.0,270962.972067
328,2015:12:12,14:06:01,1301.0,2271.0,275933.936822
329,2015:12:12,14:06:21,1302.0,2265.0,277525.366173
330,2015:12:12,14:06:41,1301.0,2264.0,276089.821671
331,2015:12:12,14:07:01,1302.0,2263.0,271799.593604
332,2015:12:12,14:07:21,1303.0,2261.0,280031.855782
333,2015:12:12,14:07:41,1305.0,2259.0,283089.583044
334,2015:12:12,14:08:01,1308.0,2262.0,289368.257351
335,2015:12:12,14:08:21,1310.0,2263.0,293952.211587
336,2015:12:12,14:08:41,1312.0,2260.0,286840.84308
337,2015:12:12,14:09:01,1319.0,2255.0,217633.747129
338,2015:12:12,14:09:21,1325.0,2248.0,206429.546581
339,2015:12:12,14:09:41,1327.0,2241.0,202264.197433
340,2015:12:12,14:10:01,1328.0,2239.0,189581.894432
341,2015:12:12,14:10:21,1328.0,2245.0,194066.347374
342,2015:12:12,14:10:41,1326.0,2245.0,165516.743761
343,2015:12:12,14:11:01,1329.0,2244.0,167083.069067
344,2015:12:12,14:11:21,1334.0,2246.0,205528.250976
345,2015:12:12,14:11:41,1333.0,2243.0,208631.931051
346,2015:12:12,14:12:01,1333.0,2237.0,223757.242162
347,2015:12:12,14:12:21,1335.0,2232.0,211662.469838
348,2015:12:12,14:12:41,1333.0,2234.0,207122.955132
349,2015:12:12,14:13:01,1329.0,2233.0,221951.493326
350,2015:12:12,14:13:21,1325.0,2236.0,221101.253024
351,2015:12:12,14:13:41,1324.0,2237.0,226749.86512
352,2015:12:12,14:14:01,1322.0,2236.0,231866.698603
353,2015:12:12,14:14:21,1321.0,2233.0,230262.749732
354,2015:12:12,14:14:41,1321.0,2228.0,234909.685575
355,2015:12:12,14:15:02,1323.0,2225.0,234649.787008
356,2015:12:12,14:15:21,1325.0,2224.0,232576.216569
357,2015:12:12,14:15:41,1326.0,2223.0,230962.623968
358,2015:12:12,14:16:01,1324.0,2222.0,232499.899143
359,2015:12:12,14:16:21,1325.0,2222.0,230622.517945
360,2015:12:12,14:16:41,1325.0,2220.0,280006.921671
361,2015:12:12,14:17:01,1325.0,2218.0,278721.534978
362,2015:12:12,14:17:21,1324.0,2217.0,279479.965836
363,2015:12:12,14:17:41,1328.0,2215.0,267160.612333
364,2015:12:12,14:18:00,1324.0,2211.0,217269.951772
365,2015:12:12,14:18:20,1322.0,2212.0,260216.958858
366,2015:12:12,14:18:40,1318.0,2216.0,255458.073084
367,2015:12:12,14:19:01,1316.0,2205.0,202775.10688
368,2015:12:12,14:19:21,1322.0,2200.0,274631.532724
369,2015:12:12,14:19:41,1320.0,2205.0,227931.637657
370,2015:12:12,14:20:01,1317.0,2207.0,267506.857209
371,2015:12:12,14:22:01,1319.0,2198.0,270797.537853
372,2015:12:12,14:24:01,1326.0,2189.0,271108.565631
373,2015:12:12,14:26:01,1334.0,2183.0,256584.224756
374,2015:12:12,14:28:00,1330.0,2136.0,148436.779004
375,2015:12:12,14:30:01,1328.66666667,2155.0,101134.41242
376,2015:12:12,14:32:00,1327.33333333,2174.0,87372.7546489
377,2015:12:12,14:34:01,1326.0,2193.0,110913.2864
378,2015:12:12,14:36:01,1330.25490196,2201.12418301,73949.1166361
379,2015:12:12,14:38:01,1334.50980392,2209.24836601,39501.52094
380,2015:12:12,14:40:00,1338.76470588,2217.37254902,22622.9286915
381,2015:12:12,14:42:01,1343.01960784,2225.49673203,16695.0426684
382,2015:12:12,14:44:01,1347.2745098,2233.62091503,10276.1092067
383,2015:12:12,14:46:01,1351.52941176,2241.74509804,4600.97995645
384,2015:12:12,14:48:01,1355.78431373,2249.86928105,3711.43213227
385,2015:12:12,14:50:01,1360.03921569,2257.99346405,5537.97634844
386,2015:12:12,14:52:01,1364.29411765,2266.11764706,2573.57628871
387,2015:12:12,14:54:01,1368.54901961,2274.24183007,2112.04075889
388,2015:12:12,14:56:00,1372.80392157,2282.36601307,3096.14223278
389,2015:12:12,14:58:01,1377.05882353,2290.49019608,2380.98234933
390,2015:12:12,15:00:01,1381.31372549,2298.61437908,3171.968468
391,2015:12:12,15:02:01,1385.56862745,2306.73856209,1811.56423511
392,2015:12:12,15:04:00,1389.82352941,2314.8627451,1395.77801724
393,2015:12:12,15:06:01,1394.07843137,2322.9869281,1025.36445878
394,2015:12:12,15:08:01,1398.33333333,2331.11111111,644.922344333
395,2015:12:12,15:10:01,1402.58823529,2339.23529412,467.998940667
396,2015:12:12,15:12:01,1406.84313725,2347.35947712,455.862276711
397,2015:12:12,15:14:01,1411.09803922,2355.48366013,377.426451022
398,2015:12:12,15:16:01,1415.35294118,2363.60784314,1082.805602
399,2015:12:12,15:18:01,1419.60784314,2371.73202614,2014.72047167
400,2015:12:12,15:20:01,1423.8627451,2379.85620915,1880.73256787
401,2015:12:12,15:22:01,1428.11764706,2387.98039216,1278.4718496
402,2015:12:12,15:24:00,1432.37254902,2396.10457516,2322.22096022
403,2015:12:12,15:26:01,1436.62745098,2404.22875817,4081.28588378
404,2015:12:12,15:28:01,1440.88235294,2412.35294118,4358.82152778
405,2015:12:12,15:30:01,1445.1372549,2420.47712418,4223.00666944
406,2015:12:12,15:32:01,1449.39215686,2428.60130719,2795.39885278
407,2015:12:12,15:34:01,1453.64705882,2436.7254902,2668.24548933
408,2015:12:12,15:36:01,1457.90196078,2444.8496732,3751.33234689
409,2015:12:12,15:38:01,1462.15686275,2452.97385621,2719.90212089
410,2015:12:12,15:40:01,1466.41176471,2461.09803922,3371.55287556
411,2015:12:12,15:42:01,1470.66666667,2469.22222222,3069.71273867
412,2015:12:12,15:44:01,1474.92156863,2477.34640523,2360.44403804
413,2015:12:12,15:46:01,1479.17647059,2485.47058824,2200.15388498
414,2015:12:12,15:48:01,1483.43137255,2493.59477124,2176.73189707
415,2015:12:12,15:50:00,1487.68627451,2501.71895425,2721.15702844
416,2015:12:12,15:52:01,1491.94117647,2509.84313725,2766.15452489
417,2015:12:12,15:54:01,1496.19607843,2517.96732026,2750.83492067
418,2015:12:12,15:56:01,1500.45098039,2526.09150327,2629.32284583
419,2015:12:12,15:58:01,1504.70588235,2534.21568627,3215.58523639
420,2015:12:12,16:00:01,1508.96078431,2542.33986928,3253.00336639
421,2015:12:12,16:00:21,1513.21568627,2550.46405229,3230.36831
422,2015:12:12,16:00:41,1517.47058824,2558.58823529,3297.7319775
423,2015:12:12,16:01:01,1521.7254902,2566.7124183,3055.45184861
424,2015:12:12,16:01:21,1525.98039216,2574.83660131,3074.07980139
425,2015:12:12,16:01:41,1530.23529412,2582.96078431,3065.75257
426,2015:12:12,16:02:01,1534.49019608,2591.08496732,3182.72346889
427,2015:12:12,16:02:21,1538.74509804,2599.20915033,3201.73488472
428,2015:12:12,16:02:41,1543.0,2607.33333333,3227.72149417
429,2015:12:12,16:03:00,1547.25490196,2615.45751634,3257.84887028
430,2015:12:12,16:03:20,1551.50980392,2623.58169935,3218.98647333
431,2015:12:12,16:03:40,1555.76470588,2631.70588235,3177.65714861
432,2015:12:12,16:04:01,1560.01960784,2639.83006536,3252.72344861
433,2015:12:12,16:04:21,1564.2745098,2647.95424837,3267.41432167
434,2015:12:12,16:04:41,1568.52941176,2656.07843137,3279.36591667
435,2015:12:12,16:05:01,1572.78431373,2664.20261438,3247.98276333
436,2015:12:12,16:05:21,1577.03921569,2672.32679739,3225.02350556
437,2015:12:12,16:05:41,1581.29411765,2680.45098039,3755.28722667
