Sl_No, Date, Time, Sun-X, Sun-Y, Luminance 
64,2015:12:02,09:08:00,1181.0,3460.0,155156.89566
65,2015:12:02,09:10:00,1182.0,3452.0,165625.780282
66,2015:12:02,09:12:00,1183.0,3445.0,159522.700793
67,2015:12:02,09:14:01,1184.0,3438.0,196959.3988
68,2015:12:02,09:16:00,1185.0,3429.0,160116.287353
69,2015:12:02,09:18:00,1189.0,3419.0,202003.562356
70,2015:12:02,09:20:00,1190.0,3414.0,157931.794198
71,2015:12:02,09:22:00,1189.0,3409.0,159698.643478
72,2015:12:02,09:24:00,1190.0,3397.0,196894.845761
73,2015:12:02,09:26:00,1193.0,3388.0,204562.810217
74,2015:12:02,09:28:00,1198.0,3385.0,167864.232662
75,2015:12:02,09:30:01,1199.0,3379.0,200027.639453
76,2015:12:02,09:32:00,1201.0,3371.0,201543.242108
77,2015:12:02,09:34:00,1195.0,3363.0,206295.413428
78,2015:12:02,09:36:01,1208.0,3353.0,205737.810233
79,2015:12:02,09:38:01,1204.0,3349.0,246344.87067
80,2015:12:02,09:40:01,1205.0,3341.0,244550.533401
81,2015:12:02,09:42:00,1209.0,3330.0,247641.863211
82,2015:12:02,09:44:00,1215.0,3321.0,198608.382411
83,2015:12:02,09:46:00,1211.0,3315.0,196428.841494
84,2015:12:02,09:48:00,1214.0,3305.0,193843.211231
85,2015:12:02,09:50:00,1215.0,3295.0,243285.126044
86,2015:12:02,09:52:00,1218.0,3290.0,234356.188686
87,2015:12:02,09:54:01,1211.0,3284.0,143087.702556
88,2015:12:02,09:56:00,1216.0,3268.0,70330.77602
89,2015:12:02,09:58:00,1221.0,3252.0,162370.607931
90,2015:12:02,10:00:00,1230.0,3253.0,106874.156658
91,2015:12:02,10:00:20,1230.0,3251.0,108335.837722
92,2015:12:02,10:00:40,1228.0,3252.0,103319.456616
93,2015:12:02,10:01:01,1224.0,3251.0,100047.3689
94,2015:12:02,10:01:21,1223.0,3249.0,94370.2591756
95,2015:12:02,10:01:41,1220.0,3247.0,90766.2611689
96,2015:12:02,10:02:01,1219.0,3246.0,89903.1707622
97,2015:12:02,10:02:21,1222.0,3244.0,85618.7664356
98,2015:12:02,10:02:41,1226.0,3243.0,81795.0641333
99,2015:12:02,10:03:00,1225.0,3247.0,76721.6391267
100,2015:12:02,10:03:20,1225.0,3245.0,72555.7440711
101,2015:12:02,10:03:40,1226.0,3243.0,66030.0157667
102,2015:12:02,10:04:01,1226.33333333,3241.64285714,61955.4408067
103,2015:12:02,10:04:21,1226.66666667,3240.28571429,58028.6078
104,2015:12:02,10:04:41,1227.0,3238.92857143,56013.5172867
105,2015:12:02,10:05:00,1227.33333333,3237.57142857,50849.5368089
106,2015:12:02,10:05:21,1227.66666667,3236.21428571,50829.2120533
107,2015:12:02,10:05:40,1228.0,3234.85714286,45662.3093867
108,2015:12:02,10:06:00,1228.33333333,3233.5,45962.2451689
109,2015:12:02,10:06:20,1228.66666667,3232.14285714,45926.8790511
110,2015:12:02,10:06:40,1229.0,3230.78571429,42700.0680311
111,2015:12:02,10:07:01,1229.33333333,3229.42857143,43319.63276
112,2015:12:02,10:07:21,1229.66666667,3228.07142857,40449.08576
113,2015:12:02,10:07:41,1230.0,3226.71428571,40135.0374111
114,2015:12:02,10:08:00,1230.33333333,3225.35714286,38809.82046
115,2015:12:02,10:08:20,1230.66666667,3224.0,38125.2475578
116,2015:12:02,10:08:40,1231.0,3222.64285714,38065.6760933
117,2015:12:02,10:09:01,1231.33333333,3221.28571429,40051.1276289
118,2015:12:02,10:09:21,1231.66666667,3219.92857143,40171.1433244
119,2015:12:02,10:09:41,1232.0,3218.57142857,40377.1651267
120,2015:12:02,10:10:00,1232.33333333,3217.21428571,40192.2707711
121,2015:12:02,10:10:20,1232.66666667,3215.85714286,40185.4227489
122,2015:12:02,10:10:40,1233.0,3214.5,40282.5283289
123,2015:12:02,10:11:00,1233.33333333,3213.14285714,41173.88496
124,2015:12:02,10:11:21,1233.66666667,3211.78571429,42573.7008089
125,2015:12:02,10:11:41,1234.0,3210.42857143,45263.3411467
126,2015:12:02,10:12:00,1234.33333333,3209.07142857,47423.7715556
127,2015:12:02,10:12:20,1234.66666667,3207.71428571,48916.1705244
128,2015:12:02,10:12:41,1235.0,3206.35714286,52435.5668867
129,2015:12:02,10:13:01,1235.33333333,3205.0,55206.9201022
130,2015:12:02,10:13:21,1235.66666667,3203.64285714,56647.8466822
131,2015:12:02,10:13:40,1236.0,3202.28571429,58253.3985089
132,2015:12:02,10:14:00,1236.33333333,3200.92857143,59016.0375556
133,2015:12:02,10:14:20,1236.66666667,3199.57142857,59537.1604756
134,2015:12:02,10:14:40,1237.0,3198.21428571,59243.7140667
135,2015:12:02,10:15:00,1237.33333333,3196.85714286,59599.6327044
136,2015:12:02,10:15:20,1237.66666667,3195.5,59132.4214778
137,2015:12:02,10:15:40,1238.0,3194.14285714,59290.4958533
138,2015:12:02,10:16:00,1238.33333333,3192.78571429,59385.3804911
139,2015:12:02,10:16:20,1238.66666667,3191.42857143,59093.25712
140,2015:12:02,10:16:41,1239.0,3190.07142857,59430.0662311
141,2015:12:02,10:17:01,1239.33333333,3188.71428571,63011.2736067
142,2015:12:02,10:17:21,1239.66666667,3187.35714286,64459.2432711
143,2015:12:02,10:17:41,1240.0,3186.0,64990.3464956
144,2015:12:02,10:18:01,1240.0,3188.0,67439.8221867
145,2015:12:02,10:18:21,1239.0,3185.0,70051.5553067
146,2015:12:02,10:18:41,1238.0,3184.0,72508.6735822
147,2015:12:02,10:19:01,1239.0,3182.0,73438.9231267
148,2015:12:02,10:19:20,1237.0,3180.0,71132.8716467
149,2015:12:02,10:19:41,1238.0,3177.0,74623.4015956
150,2015:12:02,10:20:00,1240.0,3174.0,74792.4672889
151,2015:12:02,10:22:00,1241.0,3166.0,74329.3504689
152,2015:12:02,10:24:00,1242.14285714,3158.85714286,55105.6561755
153,2015:12:02,10:26:00,1243.28571429,3151.71428571,48051.7310511
154,2015:12:02,10:28:00,1244.42857143,3144.57142857,48747.9257944
155,2015:12:02,10:30:00,1245.57142857,3137.42857143,49039.6502583
156,2015:12:02,10:32:01,1246.71428571,3130.28571429,57077.9074083
157,2015:12:02,10:34:00,1247.85714286,3123.14285714,82393.1023945
158,2015:12:02,10:36:00,1249.0,3116.0,89712.9174111
159,2015:12:02,10:38:00,1251.0,3105.0,97067.9910911
160,2015:12:02,10:40:00,1250.0,3097.0,107411.892897
161,2015:12:02,10:42:00,1251.0,3086.0,128408.067139
162,2015:12:02,10:44:00,1252.0,3080.0,116825.711889
163,2015:12:02,10:46:00,1256.0,3072.0,144813.311456
164,2015:12:02,10:48:00,1260.0,3061.0,116371.600231
165,2015:12:02,10:50:00,1257.0,3056.0,145144.401608
166,2015:12:02,10:52:01,1260.0,3047.0,147622.730114
167,2015:12:02,10:54:00,1259.0,3038.0,113496.728089
168,2015:12:02,10:56:00,1291.0,3029.0,94057.8234578
169,2015:12:02,10:58:00,1275.5,3018.5,78085.5898067
170,2015:12:02,11:00:00,1260.0,3008.0,84581.0941695
171,2015:12:02,11:02:01,1252.0,2996.0,67840.5541139
172,2015:12:02,11:04:01,1257.14285714,2988.0,63419.3676467
173,2015:12:02,11:06:00,1262.28571429,2980.0,57487.0673689
174,2015:12:02,11:08:01,1267.42857143,2972.0,53201.7272
175,2015:12:02,11:10:01,1272.57142857,2964.0,63334.9860222
176,2015:12:02,11:12:00,1277.71428571,2956.0,72465.4378833
177,2015:12:02,11:14:01,1282.85714286,2948.0,79674.0215028
178,2015:12:02,11:16:01,1288.0,2940.0,91209.28365
179,2015:12:02,11:18:01,1275.5,2934.0,96841.2320278
180,2015:12:02,11:20:01,1263.0,2928.0,127573.838948
181,2015:12:02,11:22:01,1278.0,2923.0,141220.30918
182,2015:12:02,11:24:01,1281.0,2921.0,155543.696256
183,2015:12:02,11:26:01,1278.0,2897.0,141340.969685
184,2015:12:02,11:28:01,1277.0,2897.0,139451.316011
185,2015:12:02,11:30:01,1276.0,2897.0,152498.547883
186,2015:12:02,11:32:01,1301.0,2881.0,144654.68501
187,2015:12:02,11:34:01,1275.0,2912.0,138059.776398
188,2015:12:02,11:36:00,1255.0,2860.0,148471.923762
189,2015:12:02,11:38:01,1279.0,2879.0,173327.534677
190,2015:12:02,11:40:01,1288.0,2853.0,131496.977337
191,2015:12:02,11:42:01,1285.5,2845.0,139319.375609
192,2015:12:02,11:44:01,1283.0,2837.0,220774.535868
193,2015:12:02,11:46:01,1288.0,2830.0,334765.253494
194,2015:12:02,11:48:01,1296.0,2822.0,274445.078622
195,2015:12:02,11:50:01,1289.0,2817.0,287470.578258
196,2015:12:02,11:52:00,1284.0,2803.0,464004.599061
197,2015:12:02,11:54:01,1288.0,2791.0,451542.95104
198,2015:12:02,11:56:01,1299.0,2779.0,368277.276778
199,2015:12:02,11:58:01,1335.0,2734.0,126915.159662
200,2015:12:02,12:00:01,1295.0,2769.0,342921.000944
201,2015:12:02,12:00:21,1296.0,2767.0,293185.730542
202,2015:12:02,12:00:41,1295.0,2766.0,283802.192822
203,2015:12:02,12:01:00,1295.0,2760.0,289444.922636
204,2015:12:02,12:01:20,1299.0,2762.0,312483.964889
205,2015:12:02,12:01:40,1297.0,2759.0,361825.815572
206,2015:12:02,12:02:00,1298.0,2757.0,355967.6834
207,2015:12:02,12:02:20,1301.0,2755.0,284215.989067
208,2015:12:02,12:02:40,1302.0,2753.0,234869.271644
209,2015:12:02,12:03:01,1304.0,2751.0,345375.963861
210,2015:12:02,12:03:20,1280.0,2766.0,181213.480448
211,2015:12:02,12:03:40,1358.0,2749.0,152308.07083
212,2015:12:02,12:04:01,1304.0,2762.0,270624.971311
213,2015:12:02,12:04:21,1300.0,2753.0,291396.697969
214,2015:12:02,12:04:41,1299.0,2751.0,286065.737044
215,2015:12:02,12:05:00,1297.0,2748.0,354758.524333
216,2015:12:02,12:05:20,1295.0,2747.0,275772.737804
217,2015:12:02,12:05:40,1308.0,2739.0,203746.718482
218,2015:12:02,12:06:01,1298.0,2743.0,250825.025591
219,2015:12:02,12:06:21,1302.0,2735.0,257883.124982
220,2015:12:02,12:06:41,1300.0,2738.0,281416.694013
221,2015:12:02,12:07:01,1299.0,2738.0,294885.666356
222,2015:12:02,12:07:21,1301.0,2738.0,237483.361575
223,2015:12:02,12:07:41,1301.0,2736.0,291073.166667
224,2015:12:02,12:08:01,1301.0,2734.0,269306.179849
225,2015:12:02,12:08:21,1301.0,2734.0,286771.82684
226,2015:12:02,12:08:41,1301.0,2733.0,271180.237791
227,2015:12:02,12:09:00,1301.0,2732.0,243577.287982
228,2015:12:02,12:09:20,1299.0,2730.0,350980.260044
229,2015:12:02,12:09:41,1297.0,2728.0,365133.218439
230,2015:12:02,12:10:01,1296.0,2725.0,370815.593767
231,2015:12:02,12:10:21,1297.0,2725.0,359573.0309
232,2015:12:02,12:10:41,1299.0,2722.0,345807.824028
233,2015:12:02,12:11:00,1301.0,2721.0,333818.566039
234,2015:12:02,12:11:21,1301.0,2719.0,314660.047544
235,2015:12:02,12:11:41,1300.0,2716.0,322264.212867
236,2015:12:02,12:12:01,1298.0,2714.0,333871.36135
237,2015:12:02,12:12:21,1298.0,2716.0,325675.467278
238,2015:12:02,12:12:41,1296.0,2716.0,328136.587806
239,2015:12:02,12:13:01,1297.0,2716.0,328025.846683
240,2015:12:02,12:13:21,1308.0,2718.0,190567.591072
241,2015:12:02,12:13:41,1329.0,2733.0,229239.971115
242,2015:12:02,12:14:01,1295.0,2721.0,233273.659104
243,2015:12:02,12:14:21,1291.0,2717.0,240122.675392
244,2015:12:02,12:14:41,1263.0,2716.0,171935.321369
245,2015:12:02,12:15:01,1280.16666667,2718.5,112812.086361
246,2015:12:02,12:15:21,1297.33333333,2721.0,76008.9834169
247,2015:12:02,12:15:41,1314.5,2723.5,51006.8180444
248,2015:12:02,12:16:00,1331.66666667,2726.0,55736.5956373
249,2015:12:02,12:16:20,1348.83333333,2728.5,82828.997824
250,2015:12:02,12:16:40,1366.0,2731.0,131769.748142
251,2015:12:02,12:17:00,1319.0,2691.0,259389.382733
252,2015:12:02,12:17:20,1305.0,2696.0,230524.667772
253,2015:12:02,12:17:40,1305.0,2693.0,304678.261618
254,2015:12:02,12:18:01,1291.0,2706.0,246763.114805
255,2015:12:02,12:18:21,1277.0,2705.0,192185.418265
256,2015:12:02,12:18:41,1280.83333333,2701.16666667,101124.716011
257,2015:12:02,12:19:01,1284.66666667,2697.33333333,64329.1874195
258,2015:12:02,12:19:21,1288.5,2693.5,40543.8205056
259,2015:12:02,12:19:41,1292.33333333,2689.66666667,41536.4783694
260,2015:12:02,12:20:01,1296.16666667,2685.83333333,52389.5831305
261,2015:12:02,12:22:00,1300.0,2682.0,286311.15704
262,2015:12:02,12:24:00,1294.0,2664.0,349903.0312
263,2015:12:02,12:26:00,1293.0,2668.0,274100.46684
264,2015:12:02,12:28:00,1301.5,2659.5,55417.5535573
265,2015:12:02,12:30:01,1310.0,2651.0,47146.4464805
266,2015:12:02,12:32:01,1318.5,2642.5,101365.4471
267,2015:12:02,12:34:00,1327.0,2634.0,215898.818684
268,2015:12:02,12:36:01,1322.0,2616.0,161693.557528
269,2015:12:02,12:38:01,1297.0,2581.5,58493.2325889
270,2015:12:02,12:40:00,1272.0,2547.0,106058.749944
271,2015:12:02,12:42:01,1317.0,2595.0,203007.333042
272,2015:12:02,12:44:00,1313.0,2580.0,285849.444253
273,2015:12:02,12:46:01,1295.0,2571.0,190052.029422
274,2015:12:02,12:48:00,1308.0,2568.0,110242.430789
275,2015:12:02,12:50:00,1321.0,2565.0,233878.898948
276,2015:12:02,12:52:01,1322.0,2555.0,266555.338884
277,2015:12:02,12:54:01,1324.0,2545.0,263323.26524
278,2015:12:02,12:56:00,1320.0,2540.0,214928.714848
279,2015:12:02,12:58:00,1320.0,2526.0,294593.8598
280,2015:12:02,13:00:01,1321.0,2517.0,363840.354861
281,2015:12:02,13:02:02,1318.0,2513.0,357749.591944
282,2015:12:02,13:04:01,1321.0,2514.0,286230.360342
283,2015:12:02,13:06:01,1323.0,2501.0,355580.367067
284,2015:12:02,13:08:01,1327.0,2492.0,357364.698756
285,2015:12:02,13:10:01,1331.0,2486.0,294156.385942
286,2015:12:02,13:12:01,1331.0,2470.0,235781.710468
287,2015:12:02,13:14:01,1326.0,2459.0,283548.891
288,2015:12:02,13:16:01,1321.0,2449.0,273810.037333
289,2015:12:02,13:18:02,1327.0,2445.0,229055.85499
290,2015:12:02,13:20:02,1330.0,2437.0,340939.990244
291,2015:12:02,13:22:01,1330.0,2428.0,345275.813144
292,2015:12:02,13:24:02,1332.0,2421.0,325989.906889
293,2015:12:02,13:26:01,1331.0,2413.0,336171.736211
294,2015:12:02,13:28:01,1331.0,2404.0,277221.039631
295,2015:12:02,13:30:02,1331.0,2396.0,317923.79835
296,2015:12:02,13:32:01,1331.0,2387.0,219468.857664
297,2015:12:02,13:34:02,1334.0,2381.0,215295.125333
298,2015:12:02,13:36:01,1334.0,2368.0,246717.761
299,2015:12:02,13:38:01,1333.0,2358.0,237605.825262
300,2015:12:02,13:40:01,1333.0,2354.0,234394.653173
301,2015:12:02,13:42:01,1333.0,2347.0,226635.73728
302,2015:12:02,13:44:01,1336.0,2343.0,189637.738119
303,2015:12:02,13:46:01,1339.0,2336.0,192970.601163
304,2015:12:02,13:48:01,1339.0,2323.0,244259.659413
305,2015:12:02,13:50:01,1339.0,2317.0,235900.273124
306,2015:12:02,13:52:02,1355.0,2301.0,187193.33493
307,2015:12:02,13:54:02,1342.0,2280.0,181303.5968
308,2015:12:02,13:56:01,1374.0,2292.0,178095.271513
309,2015:12:02,13:58:01,1352.0,2296.0,193097.874439
310,2015:12:02,14:00:01,1344.0,2262.0,205079.331854
311,2015:12:02,14:00:21,1345.0,2257.0,204870.706229
312,2015:12:02,14:00:41,1345.0,2257.0,202461.705198
313,2015:12:02,14:01:01,1344.0,2260.0,200624.895186
314,2015:12:02,14:01:22,1343.0,2264.0,256930.680693
315,2015:12:02,14:01:41,1351.0,2266.0,259888.6542
316,2015:12:02,14:02:02,1358.0,2264.0,209171.13067
317,2015:12:02,14:02:21,1356.0,2260.0,204228.22629
318,2015:12:02,14:02:41,1350.0,2258.0,206854.625362
319,2015:12:02,14:03:02,1347.0,2256.0,209775.400309
320,2015:12:02,14:03:22,1343.0,2253.0,207378.932818
321,2015:12:02,14:03:42,1337.0,2253.0,214364.781881
322,2015:12:02,14:04:01,1336.0,2251.0,218090.76693
323,2015:12:02,14:04:21,1334.0,2250.0,217036.688178
324,2015:12:02,14:04:41,1335.0,2247.0,221391.984089
325,2015:12:02,14:05:01,1338.0,2246.0,223170.720971
326,2015:12:02,14:05:21,1339.0,2246.0,288989.965422
327,2015:12:02,14:05:41,1340.0,2243.0,228575.287538
328,2015:12:02,14:06:01,1340.0,2241.0,229443.377892
329,2015:12:02,14:06:21,1342.0,2240.0,235360.459819
330,2015:12:02,14:06:41,1342.0,2238.0,229636.371527
331,2015:12:02,14:07:02,1344.0,2237.0,227912.98816
332,2015:12:02,14:07:21,1344.0,2238.0,229979.123669
333,2015:12:02,14:07:41,1345.0,2238.0,235954.324324
334,2015:12:02,14:08:01,1345.0,2239.0,294764.101791
335,2015:12:02,14:08:21,1345.0,2238.0,289017.022267
336,2015:12:02,14:08:41,1346.0,2237.0,287866.249604
337,2015:12:02,14:09:01,1348.0,2235.0,289442.059542
338,2015:12:02,14:09:21,1350.0,2232.0,292358.485036
339,2015:12:02,14:09:42,1350.0,2230.0,293303.101453
340,2015:12:02,14:10:01,1352.0,2226.0,287636.210836
341,2015:12:02,14:10:21,1353.0,2219.0,225010.315801
342,2015:12:02,14:10:41,1352.0,2213.0,215084.006855
343,2015:12:02,14:11:02,1354.0,2207.0,210873.661394
344,2015:12:02,14:11:22,1354.0,2203.0,196834.317973
345,2015:12:02,14:11:42,1355.0,2202.0,195976.986276
346,2015:12:02,14:12:01,1351.0,2202.0,181122.126251
347,2015:12:02,14:12:21,1350.0,2205.0,182099.432793
348,2015:12:02,14:12:41,1352.0,2205.0,169194.611207
349,2015:12:02,14:13:01,1358.0,2204.0,160470.898464
350,2015:12:02,14:13:21,1363.0,2207.0,149518.656142
351,2015:12:02,14:13:41,1366.0,2204.0,139126.465778
352,2015:12:02,14:14:00,1369.0,2197.0,127870.827364
353,2015:12:02,14:14:20,1351.0,2207.0,114233.191723
354,2015:12:02,14:14:40,1354.0,2208.0,103585.553664
355,2015:12:02,14:15:02,1353.87878788,2203.0,96756.2157262
356,2015:12:02,14:15:22,1353.75757576,2198.0,93719.05616
357,2015:12:02,14:15:42,1353.63636364,2193.0,89075.4261475
358,2015:12:02,14:16:01,1353.51515152,2188.0,85972.9397191
359,2015:12:02,14:16:21,1353.39393939,2183.0,67263.7948389
360,2015:12:02,14:16:41,1353.27272727,2178.0,67550.9189111
361,2015:12:02,14:17:01,1353.15151515,2173.0,65494.5128917
362,2015:12:02,14:17:21,1353.03030303,2168.0,63707.0626528
363,2015:12:02,14:17:41,1352.90909091,2163.0,60048.637075
364,2015:12:02,14:18:01,1352.78787879,2158.0,58850.4842389
365,2015:12:02,14:18:22,1352.66666667,2153.0,57288.8431194
366,2015:12:02,14:18:42,1352.54545455,2148.0,56976.9267417
367,2015:12:02,14:19:02,1352.42424242,2143.0,56840.7395472
368,2015:12:02,14:19:22,1352.3030303,2138.0,55312.6121305
369,2015:12:02,14:19:41,1352.18181818,2133.0,55081.20465
370,2015:12:02,14:20:01,1352.06060606,2128.0,53813.1337472
371,2015:12:02,14:22:01,1351.93939394,2123.0,56989.0913
372,2015:12:02,14:24:01,1351.81818182,2118.0,59872.9662222
373,2015:12:02,14:26:01,1351.6969697,2113.0,58615.5663417
374,2015:12:02,14:28:02,1351.57575758,2108.0,48706.2795528
375,2015:12:02,14:30:01,1351.45454545,2103.0,48376.2976417
376,2015:12:02,14:32:01,1351.33333333,2098.0,47549.8984944
377,2015:12:02,14:34:01,1351.21212121,2093.0,40557.37814
378,2015:12:02,14:36:01,1351.09090909,2088.0,47080.8720389
379,2015:12:02,14:38:01,1350.96969697,2083.0,48166.1705333
380,2015:12:02,14:40:01,1350.84848485,2078.0,46673.2377972
381,2015:12:02,14:42:01,1350.72727273,2073.0,52462.7012722
382,2015:12:02,14:44:02,1350.60606061,2068.0,53381.6909222
383,2015:12:02,14:46:01,1350.48484848,2063.0,56967.2372333
384,2015:12:02,14:48:01,1350.36363636,2058.0,63392.696575
385,2015:12:02,14:50:01,1350.24242424,2053.0,74068.3001473
386,2015:12:02,14:52:02,1350.12121212,2048.0,79720.1064139
387,2015:12:02,14:54:01,1350.0,2043.0,73081.0759111
388,2015:12:02,14:56:01,1350.375,2035.75,68362.5214111
389,2015:12:02,14:58:01,1350.75,2028.5,58171.4326806
390,2015:12:02,15:00:01,1351.125,2021.25,50168.4423861
391,2015:12:02,15:02:01,1351.5,2014.0,48445.2229417
392,2015:12:02,15:04:02,1351.875,2006.75,45770.5550222
393,2015:12:02,15:06:01,1352.25,1999.5,39544.4129356
394,2015:12:02,15:08:01,1352.625,1992.25,47322.2534244
395,2015:12:02,15:10:02,1353.0,1985.0,78150.7711
396,2015:12:02,15:12:01,1342.0,1981.0,81644.54402
397,2015:12:02,15:14:01,1344.0,1965.0,103215.294892
398,2015:12:02,15:16:01,1357.0,1963.0,79237.9956245
399,2015:12:02,15:18:01,1362.0,1957.0,74594.3921689
400,2015:12:02,15:20:01,1359.5,1946.0,69875.7235467
401,2015:12:02,15:22:01,1357.0,1935.0,81328.8604022
402,2015:12:02,15:24:01,1354.0,1931.0,74621.8456911
403,2015:12:02,15:26:01,1353.0,1915.0,48002.9672519
404,2015:12:02,15:28:01,1352.89108911,1911.14851485,21876.7605111
405,2015:12:02,15:30:01,1352.78217822,1907.2970297,18480.7100453
406,2015:12:02,15:32:01,1352.67326733,1903.44554455,8979.57432889
407,2015:12:02,15:34:01,1352.56435644,1899.59405941,3698.5285824
408,2015:12:02,15:36:01,1352.45544554,1895.74257426,3658.72083889
409,2015:12:02,15:38:01,1352.34653465,1891.89108911,5715.25447733
410,2015:12:02,15:40:01,1352.23762376,1888.03960396,7180.90476178
411,2015:12:02,15:42:01,1352.12871287,1884.18811881,6680.66870222
412,2015:12:02,15:44:01,1352.01980198,1880.33663366,5563.82333333
413,2015:12:02,15:46:01,1351.91089109,1876.48514851,4249.49010045
414,2015:12:02,15:48:01,1351.8019802,1872.63366337,4945.50884445
415,2015:12:02,15:50:01,1351.69306931,1868.78217822,4814.57116533
416,2015:12:02,15:52:01,1351.58415842,1864.93069307,5347.94903822
417,2015:12:02,15:54:01,1351.47524752,1861.07920792,8273.74791111
418,2015:12:02,15:56:01,1351.36633663,1857.22772277,8558.14587556
419,2015:12:02,15:58:01,1351.25742574,1853.37623762,6827.31170631
420,2015:12:02,16:00:01,1351.14851485,1849.52475248,3348.05689209
421,2015:12:02,16:00:21,1351.03960396,1845.67326733,3139.6027744
422,2015:12:02,16:00:41,1350.93069307,1841.82178218,3109.09514133
423,2015:12:02,16:01:01,1350.82178218,1837.97029703,2915.78891378
424,2015:12:02,16:01:21,1350.71287129,1834.11881188,2253.44390111
425,2015:12:02,16:01:41,1350.6039604,1830.26732673,2192.54078806
426,2015:12:02,16:02:01,1350.4950495,1826.41584158,2056.86342139
427,2015:12:02,16:02:21,1350.38613861,1822.56435644,2142.60609778
428,2015:12:02,16:02:41,1350.27722772,1818.71287129,1680.441872
429,2015:12:02,16:03:00,1350.16831683,1814.86138614,1753.14562933
430,2015:12:02,16:03:20,1350.05940594,1811.00990099,1864.16275822
431,2015:12:02,16:03:40,1349.95049505,1807.15841584,1651.96260782
