Sl_No, Date, Time, Sun-X, Sun-Y, Luminance 
543,2015:12:07,18:28:02,1390.0,1554.0,59244.7421167
544,2015:12:07,18:30:02,1395.0,1555.0,59758.7517611
545,2015:12:07,18:32:02,1403.0,1568.0,48959.0236933
546,2015:12:07,18:34:03,1407.0,1566.0,39343.3521127
547,2015:12:07,18:36:02,1408.0,1564.0,39303.9963545
548,2015:12:07,18:38:02,1414.0,1565.0,39133.5549315
549,2015:12:07,18:40:02,1448.0,1575.0,30423.0075767
550,2015:12:07,18:42:02,1490.0,1586.0,24249.8561709
551,2015:12:07,18:44:02,1507.0,1587.0,19313.4483918
552,2015:12:07,18:46:03,1515.0,1576.0,19201.6810948
553,2015:12:07,18:48:02,1524.0,1565.0,14295.8308457
554,2015:12:07,18:50:02,1540.0,1599.0,11818.7471556
555,2015:12:07,18:52:02,1524.0,1583.0,9459.22328098
556,2015:12:07,18:54:03,1492.0,1552.0,7124.73911887
557,2015:12:07,18:56:02,1426.0,1493.0,5853.7859735
558,2015:12:07,18:58:02,1697.0,1344.0,3288.61758723
